Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-24205,KRUSHNATULSI INSTITUTE OF NURSING,Maharashtra,Ahilyanagar,-,Rural,Nursing,Private Un-Aided
S-19346,KSHEMANKARI SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-19347,KSHEMANKARI SCHOOL OF NURSING HOSPET,Karnataka,Ballari,2019,Rural,Nursing,Private Un-Aided
S-19192,K S N R INSTITUTE OF NURSING BALLARI,Karnataka,Ballari,2019,Urban,Nursing,Private Un-Aided
S-4678,K S NURSING COLLEGE GWALIOR,Madhya Pradesh,Gwalior,2006,Rural,Nursing,Private Un-Aided
S-26518,KSPMS JIJAMATA NURSING SCHOOL LATUR,Maharashtra,Latur,2021,Urban,Nursing,Private Un-Aided
S-18621,K S School of Nursing,Karnataka,Koppal,2019,Rural,Nursing,Private Un-Aided
S-18242,K S V COLLEGE OF NURSING AND MEDICAL,Uttar Pradesh,Ghazipur,2016,Rural,Nursing,Private Aided (Government Aided)
S-4496,K T C T SCHOOL OF NURSING THIRUVANANTHAPURAM,Kerala,Thiruvananthapuram,2009,Rural,Nursing,Private Un-Aided
S-4085,K T G SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,1996,Urban,Nursing,Local Body
S-17049,"K T PATIL SCHOOL OF NURSING, OSMANABAD",Maharashtra,Dharashiv,2011,Urban,Nursing,Private Un-Aided
S-23486,KUKISCHOOL OF NURSING,Assam,Sonitpur,2021,Rural,Nursing,Private Un-Aided
S-21443,KULPRAKASH MEMORIAL NURSING SCHOOL,Jharkhand,Ranchi,-,Rural,Nursing,Private Un-Aided
S-5279,"KUMARAN COLLEGE OF MEDICAL SCIENCES & RESEARCH INSTITUTE, VELLORE",Tamil Nadu,Vellore,2000,Rural,Nursing,Private Un-Aided
S-25341,KUMAR JOTHI COLLEGE OF NURSING,Tamil Nadu,Krishnagiri,-,Rural,Nursing,Private Un-Aided
S-18615,KUMAUN AYURVEDIC MEDICAL COLLEGE AND HOSPITAL,Uttarakhand,Nainital,2015,Urban,Nursing,Private Un-Aided
S-4105,KUMUDA SCHOOL OF NURSING DAVANGERE,Karnataka,Davanagere,1999,Urban,Nursing,Private Un-Aided
S-23083,KUMUDINIDEVI SCHOOL OF NURSING,Telangana,MEDCHAL MALKAJGIRI,2023,Urban,Nursing,Private Un-Aided
S-22647,KUMUDIN SCHOOL OF NURSING,Odisha,Nayagarh,-,Rural,Nursing,Private Un-Aided
S-5280,KUNDAVAII SCHOOL OF NURSING THANJAVUR,Tamil Nadu,Thanjavur,2007,Urban,Nursing,Private Aided (Government Aided)
S-15596,Kuntala Devi School of Nursing,Odisha,Khordha,2012,Urban,Nursing,Private Un-Aided
S-26188,KUNTALADEVI SCHOOL OF NURSING,Odisha,Bhadrak,2025,Rural,Nursing,Private Un-Aided
S-4866,KUNTALA DEVI SCHOOL OF NURSING NAYAGARH,Odisha,Nayagarh,2009,Urban,Nursing,Private Un-Aided
S-3533,KUNTHIDEVI MAHILABHYUDAYA SCHOOL OF NURSING WEST GODAVARI,Andhra Pradesh,West Godavari,1999,Urban,Nursing,Private Un-Aided
S-14156,"KUNWAR HARIBANSH SINGH INSTITUTE OF NURSING & PARAMEDICALS, JAGARNATH PATTI JAUNPUR",Uttar Pradesh,Jaunpur,2010,Urban,Nursing,Private Un-Aided
S-25658,KUNWAR SINGH NURSING COLLEGE OF EDUCATION,Jharkhand,Giridih,-,Rural,Nursing,Private Un-Aided
S-15577,"Kurundwad Institute Of Nursing Education,Kurundwad",Maharashtra,Kolhapur,2009,Urban,Nursing,Private Un-Aided
S-3864,KUSUM GUPTA & ASSOCIATES SOLAN,Himachal Pradesh,Solan,2009,Rural,Nursing,Private Un-Aided
S-26349,KUSUM INSTITUTE OF HEALTH SCIENCE,Odisha,Bargarh,2025,Urban,Nursing,Private Un-Aided
S-4497,K VELAYUDHAN MEMORIAL HOSPITAL ALAPPUZHA,Kerala,Alappuzha,1984,Rural,Nursing,Private Un-Aided
S-4086,K V G INSTITUTE OF NURSING DAKSHINA KANNADA,Karnataka,Dakshina Kannada,1991,Rural,Nursing,Private Un-Aided
S-20450,K V KAMDAR COLLEGE OF NURSING,Gujarat,Morbi,2021,Rural,Nursing,Private Un-Aided
S-13006,"K V R INSTITUTE OF PARAMEDICIAL SCIENCES SCHOOL OF NURSING, PENAMALURU, KRISHNA",Andhra Pradesh,NTR,2010,Rural,Nursing,Private Un-Aided
S-19194,K V SCHOOL OF NURSING BANGALORE,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-12046,"LADY READING HEALTH SCHOOL, BARA HINDU RAO, NEW DELHI",Delhi,Central,1918,Urban,Nursing,Central Government
S-18901,Laithangpuii College of Pharmacy,Mizoram,Aizawl,2014,Urban,Nursing,Private Un-Aided
S-4106,LAKE SIDE MEDICAL CENTRE & HOSP SCH OF NSG. BANGALORE URBAN,Karnataka,Bengaluru Urban,2009,Urban,Nursing,Private Un-Aided
S-22026,LAKHISARAI INSTITUTE OF NURSING,Bihar,Lakhisarai,-,Urban,Nursing,Private Un-Aided
S-4107,LAKSHMI DEVI SCHOOL OF NURSING BANGALORE RURAL,Karnataka,Bengaluru Rural,2003,Rural,Nursing,Private Aided (Government Aided)
S-5283,"LAKSHMINARAYANA SCHOOL OF NURSING, DHARMAPURI",Tamil Nadu,Dharmapuri,1993,Rural,Nursing,Private Un-Aided
S-20324,LAKSHMI NURSING INSTITUTE,West Bengal,Hooghly,2021,Rural,Nursing,Private Un-Aided
S-26070,LAKSHMI PARAMEDICAL INSTITUTE MPHW (F) TRAINING INSTITUTE ADILABAD   ,Telangana,Adilabad,2003,Urban,Nursing,Private Un-Aided
S-16040,Lakshmi School of Nursing,Karnataka,Kalaburagi,1998,Urban,Nursing,Private Un-Aided
S-22780,"LAKSHMI SURYA NURSING SCHOOL, YKM COLONY,  PARVATHIPURAM, VIZIANAGARAM DISTRICT",Andhra Pradesh,Vizianagaram,2022,Rural,Nursing,Private Un-Aided
S-15470,LAKSHYA INSTITUTE OF NURSING,Chhattisgarh,Surguja,2014,Rural,Nursing,Private Aided (Government Aided)
S-19058,Lal Bahadur Shastri School of Nursing,Haryana,Yamunanagar,-,Rural,Nursing,Private Un-Aided
S-15349,"LAL BAHADUR SHASTRI VYAVSAYIK ADHYAYAN MAHAVIDYALAYA, HARDA",Madhya Pradesh,Harda,2010,Urban,Nursing,Private Un-Aided
S-19099,LALITHA NURSING SCHOOL,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Un-Aided
S-4501,LAL MEMORIAL HOSPITAL THRISSUR,Kerala,Thrissur,1982,Rural,Nursing,Private Aided (Government Aided)
S-19904,LANKA PRAGATHI SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Rural,Nursing,Private Un-Aided
S-22625,LATASHRI COLLEGE OF NURSING,Odisha,Angul,-,Rural,Nursing,Private Un-Aided
S-24149,LATE ANANTRAO RAJURKAR COLLEGE OF NURSING NANDED,Maharashtra,Nanded,-,Urban,Nursing,Private Un-Aided
S-18841,LATE ANNASAHEB KAKADE NURSING SCHOOL SAILU,Maharashtra,Parbhani,-,Rural,Nursing,Private Un-Aided
S-23770,LATE ARVIND GAIKWAD SCHOOL OF NURSING,Maharashtra,Chhatrapati Sambhajinagar,2024,Urban,Nursing,Private Un-Aided
S-19814,LATE BHASKARARAV SHINGNE KRIDA VA SHIKSHAN PRASARK SANSTHA LATE VIJAY MAKHAMALE INSTITUTE OF RGNM SCHOOL MAKALPUR PANGRA TQ SINDKHED RAJA DIST BULDHANA,Maharashtra,Buldhana,2011,Rural,Nursing,Private Un-Aided
S-20701,LATE BHAU DAJI PATIL DESHMUKH GRAMIN VIKAS PRATISHTHAN RANM NURSING SCHOOL KOTUL,Maharashtra,Ahilyanagar,2011,Rural,Nursing,Private Un-Aided
S-16347,"LATE BHIKAJI DARADE SCHOOL OF RGNM NURSING,DHANORE",Maharashtra,Nashik,2011,Rural,Nursing,Private Un-Aided
S-24148,LATE CHANDRABHAGABAI KESHAVE COLLEGE OF NURSING AT POST MAHUR TA MAHUR DIST NANDED,Maharashtra,Nanded,-,Urban,Nursing,Private Un-Aided
S-15565,"LATE CHANGDEVRAO BANGAR NURSING SCHOOL, BHOOM",Maharashtra,Dharashiv,2010,Urban,Nursing,Private Un-Aided
S-17821,"LATE MAHALINGE SWAMI NURSING SCHOOL, LATUR",Maharashtra,Latur,2009,Urban,Nursing,Private Un-Aided
S-17793,Late Mrs Aboli Kuldeep Pednekar Nursing Institute,Maharashtra,Sindhudurg,2013,Rural,Nursing,Private Un-Aided
S-16106,Late Narayandas Bhawandas Chhabada Training College of Nursing,Maharashtra,Satara,2005,Rural,Nursing,Private Un-Aided
S-21390,LATE PANDURANG PATIL NURSING SCHOOL,Maharashtra,Akola,-,Rural,Nursing,Private Un-Aided
S-24922,LATE PANJABRAO PATIL JAWALGAONKAR COLLEGE OF NURSING NANDED,Maharashtra,Nanded,-,Urban,Nursing,Private Un-Aided
S-23327,"LATE PARASRAM SHIKSHAN SANSTHA , KAWARABANDH TAL SALEKASA DIST BHANDARA , SANCHLIT G K NURSING SCHOOL KAWARABANDH TAL SALEKASA  DIST GONDIA",Maharashtra,Gondia,2024,Rural,Nursing,Private Un-Aided
S-17988,"Late Pramodji Mahajan Rgnm Nursing School, Ambajogai",Maharashtra,Beed,2011,Urban,Nursing,Private Un-Aided
S-15523,"Late Raghunathraoji Kendre Institute Of Nursing(GNM) ,Parali-Vaijanath",Maharashtra,Beed,2011,Rural,Nursing,Private Un-Aided
S-15567,"LATE RAGHUNATHRAO MUNDE NURSING SCHOOL , AMBAJOGAI",Maharashtra,Beed,2008,Rural,Nursing,Private Un-Aided
S-25319,LATE RAOSAHEB DHONDIRAM MANE NURSING SCHOOL,Maharashtra,Sangli,-,Rural,Nursing,Private Un-Aided
S-17882,LATE SAU. INDIRABAI BHOYAR SCHOOL OF NURSING,Maharashtra,Yavatmal,2011,Rural,Nursing,Private Un-Aided
S-19008,Late S D Maske school of nursing hingoli,Maharashtra,Hingoli,2011,Urban,Nursing,Private Un-Aided
S-16123,Late Sou Roshanbi Shamanji Nursing School,Maharashtra,Kolhapur,2011,Rural,Nursing,Private Un-Aided
S-17933,Late Tulsabai Sopanrao Patil Institute of Nursing,Maharashtra,Parbhani,2011,Rural,Nursing,Private Un-Aided
S-20800,LATE UDDHAVRAO TULSHIRAM JADHAVAR FOUNDATION INSTITUTE OF NURSING TERKHEDA WASHI,Maharashtra,Dharashiv,2011,Rural,Nursing,Private Un-Aided
S-15816,LATE UDHAVRAO TULSHIRAM JADHAVAR FOUNDATION INSTITUTE OF NURSING PUNE,Maharashtra,Pune,2011,Rural,Nursing,Private Un-Aided
S-15568,"LATE USHATAI NURSING SCHOOL, KOLHAPUR",Maharashtra,Kolhapur,2011,Urban,Nursing,Private Aided (Government Aided)
S-23831,LATE VILASRAO DESHMUKH INSTITUTE OF NURSING NAVAPUR,Maharashtra,Nandurbar,-,Urban,Nursing,Private Un-Aided
S-24794,LAVANYA AYURVEDIC COLLEGE OF NURSING DEWA ROAD LUCKNOW,Uttar Pradesh,Lucknow,-,Urban,Nursing,Local Body
S-12977,"LAVANYA SCHOOL OF NURSING, KAKINADA, EAST GODAVARI",Andhra Pradesh,East Godavari,2015,Rural,Nursing,Private Aided (Government Aided)
S-27145,LAV KUSH PARAMEDICAL AND NURSING TRAINING SANSTHAN,Bihar,Rohtas,2023,Urban,Nursing,Private Un-Aided
S-18318,"Laxmanrao Umak Memorial Nursing School, Badnera",Maharashtra,Amravati,2008,Urban,Nursing,Private Un-Aided
S-18350,LAXMAN SETH COLLEGE OF NURSING,Madhya Pradesh,Shivpuri,2017,Rural,Nursing,Private Un-Aided
S-24620,"LAXMIBAI GORTHEKAR GNM NURSING SCHOOL, UMRI",Maharashtra,Nanded,-,Rural,Nursing,Private Un-Aided
S-25481,LAXMIDHAR COLLEGE OF MEDICAL SCIENCE,Odisha,Balasore,-,Urban,Nursing,Private Un-Aided
S-4108,LAXMI MEMORIAL INSTT OF NURSING DAKSHINA KANNADA,Karnataka,Dakshina Kannada,1995,Urban,Nursing,Private Un-Aided
S-24987,"LAXMI MUNDE NURSING SCHOOL, TAKLI, KAIJ",Maharashtra,Beed,-,Rural,Nursing,Private Un-Aided
S-15298,Laxmi Nursing Training Institute,Uttar Pradesh,Varanasi,2014,Rural,Nursing,Private Un-Aided
S-15483,Laxmi Prabha Nursing College,Maharashtra,Sangli,2011,Rural,Nursing,Private Un-Aided
S-13196,"LAXMI SAI SCHOOL OF NURSING, MANCHERIAL, ADILABAD",Telangana,Adilabad,2003,Urban,Nursing,Private Un-Aided
S-3535,LAXMI SCHOOL OF NURSING VIZIANAGARAM,Andhra Pradesh,Vizianagaram,1998,Urban,Nursing,Private Un-Aided
S-13274,"LAXMI SRINIVASA SCHOOL OF NURSING, ECIL, HYDERABAD",Telangana,Ranga Reddy,2012,Urban,Nursing,Private Un-Aided
S-3536,LAZARUS SCHOOL OF NURSING VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam,2004,Urban,Nursing,Private Un-Aided
S-24641,L B COLLEGE OF NURSING PARAMEDICAL SCIENCE,Uttar Pradesh,Azamgarh,-,Rural,Nursing,Private Un-Aided
S-18889,L CHAOBI NURSING INSTITUTE,Manipur,Imphal East,-,Rural,Nursing,Private Un-Aided
S-20322,LEADER INSTITUTE OF HIGHER EDUCATION,Bihar,Samastipur,2020,Rural,Nursing,Private Aided (Government Aided)
S-18680,LEIRIK INSTITUTE OF NURSING,Manipur,Imphal West,2014,Urban,Nursing,Private Un-Aided
S-4502,LEYAMMA MEMORIAL S/N KOTTAYAM,Kerala,Kottayam,1969,Rural,Nursing,Private Un-Aided
S-14780,"LHV SCHOOL, PATNACITY",Bihar,Patna,-,Urban,Nursing,-
S-5104,LIBERTY SCHOOL OF NURSING JAIPUR,Rajasthan,Jaipur,-,Rural,Nursing,-
S-21829,LIFE CARE NURSING SCHOOL,Jharkhand,Godda,-,Rural,Nursing,Private Un-Aided
S-4972,LIFE GUARD NURSING INSTITUTE SANGRUR,Punjab,Sangrur,2004,Rural,Nursing,Private Un-Aided
S-26450,LIFELINE SCHOOL OF NURSING,Maharashtra,Raigad,2007,Urban,Nursing,Private Un-Aided
S-4109,LIFE LINE SCHOOL OF NURSING BANGALORE URBAN,Karnataka,Bengaluru Urban,2004,Urban,Nursing,Private Un-Aided
S-15502,LIFE LINE SCHOOL OF NURSING KAMDHENU NAGAR AURANGABAD MATHURA,Uttar Pradesh,Mathura,2012,Urban,Nursing,Private Un-Aided
S-26687,LIGHTS INSTITUTE OF MEDICAL SCIENCE AND HOSPITAL,Bihar,Rohtas,2023,Urban,Nursing,Private Un-Aided
S-24395,LILADHAR G N M COLLEGE PAL CHANDRAHAN,Uttar Pradesh,Ballia,-,Rural,Nursing,Private Un-Aided
S-21170,LIMA SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Urban,Nursing,Private Un-Aided
S-25295,LIMBDI INSTITUTE OF NURSING EDUCATION,Gujarat,Surendranagar,-,Rural,Nursing,Private Un-Aided
S-22341,LINGARAJ SCHOOL OF HEALTH SCIENCE,Odisha,Puri,-,Urban,Nursing,Private Un-Aided
S-4503,LISA SCHOOL OF NURSING KOZHIKODE,Kerala,Kozhikode,2002,Rural,Nursing,Private Un-Aided
S-4504,LISIE HOSPITAL ERNAKULAM,Kerala,Ernakulam,1963,Urban,Nursing,Private Un-Aided
S-4506,LITTLE FLOWER SCHOOL OF NURSING ERNAKULAM,Kerala,Ernakulam,1966,Urban,Nursing,Private Un-Aided
S-22760,L K NURSING INSTITUTE,West Bengal,Purba Bardhaman,2023,Rural,Nursing,Private Un-Aided
S-25557,LM NURSING COLLEGE ,Jharkhand,Hazaribagh,-,Urban,Nursing,Private Un-Aided
S-21460,"LOKESH SCHOOL OF NURSING, KURNOOL",Andhra Pradesh,Kurnool,-,Urban,Nursing,Private Un-Aided
S-25613,"Lokmanya Medical Foundation School of Nursing Education, Chinchwad Pune",Maharashtra,Pune,-,Urban,Nursing,Private Un-Aided
S-4777,LOKMANYA TILAK MUNICIPAL GENERAL HOSPITAL MUMBAI,Maharashtra,Mumbai,1950,Urban,Nursing,Local Body
S-17128,LOKNETE RAJARAMBAPU PATIL TRAINING COLLEGE OF NURSING ISLAMPUR SANGLI,Maharashtra,Sangli,2004,Urban,Nursing,Private Un-Aided
S-20795,LOKSEVA BAHUUDDESHIYA SEVABHAVI SANSTHA SONI NURSING SCHOOL SAMBHAJI NAGAR KHADGAON ROAD LATUR DIST LATUR,Maharashtra,Latur,2011,Urban,Nursing,Private Un-Aided
S-17800,"Lokseva Nursing School,Beed.",Maharashtra,Beed,2011,Urban,Nursing,Private Un-Aided
S-4110,LOMBARD MEMORIAL HOSPITAL (C S I HOSP.) DAKSHINA KANNADA,Karnataka,Udupi,1980,Urban,Nursing,Private Un-Aided
S-20276,"LORD BUDDHA SCHOOL OF NURSING, REWA",Madhya Pradesh,Rewa,-,Urban,Nursing,Private Un-Aided
S-3865,LORD MAHAVIRA PARAMEDICAL INSTITUTE SOLAN,Himachal Pradesh,Solan,2001,Rural,Nursing,Private Un-Aided
S-3825,LORD SHIVA SCHOOL OF NURSING SIRSA,Haryana,Sirsa,1999,Urban,Nursing,Private Un-Aided
S-4111,LORVEN SCHOOL OF NURSING BANGALORE URBAN,Karnataka,Bengaluru Urban,2003,Urban,Nursing,Private Aided (Government Aided)
S-22221,LOTUS NURSING COLLEGE,Gujarat,Kheda,-,Rural,Nursing,Private Un-Aided
S-24292,LOTUS NURSING COLLEGE PUNE,Maharashtra,Pune,-,Urban,Nursing,Private Un-Aided
S-19757,LOTUS SCHOOL OF NURSING TALIKOTI,Karnataka,Vijayapura,-,Urban,Nursing,Private Un-Aided
S-4510,LOURDES HOSPITAL ERNAKULAM,Kerala,Ernakulam,1969,Urban,Nursing,Private Un-Aided
S-4511,"LOURDES SCHOOL OF NURSING HOLY CROSS HOSPITAL KOTTIYAM, KOLLAM",Kerala,Kollam,1958,Urban,Nursing,Local Body
S-22509,LOWER ASSAM SCHOOL OF NURSING  BONGAIGAON,Assam,Bongaigaon,-,Urban,Nursing,Private Un-Aided
S-25706,"L.S.J. WELNESS NURSING SCHOOL (G.N.M.), GOTHEGHAR, SHAHAPUR, THANE",Maharashtra,Thane,2024,Rural,Nursing,Private Un-Aided
S-26187,L T GNM NURSING INSTITUTE ,Bihar,Bhojpur,2022,Rural,Nursing,Private Un-Aided
S-21219,LT GOVINDRAO DESHPANDE COLLEGE OF NURSING WASHIM,Maharashtra,Washim,-,Urban,Nursing,Private Un-Aided
S-26215,"L.T. NURSING INSTITUTE, FARHADA",Bihar,Bhojpur,2023,Rural,Nursing,Private Un-Aided
S-23343,LUCKNOW MODEL COLLEGE OF NURSING,Uttar Pradesh,Lucknow,2022,Urban,Nursing,Private Aided (Government Aided)
S-15345,LUCKNOW SCHOOL OF NURSING,Uttar Pradesh,Lucknow,2013,Rural,Nursing,Private Un-Aided
S-23022,LUCKNOW SCHOOL OF NURSING,Uttar Pradesh,Unnao,2017,Rural,Nursing,Private Un-Aided
S-20289,LUDHIANA INSTITUTE OF NURSING,Punjab,Ludhiana,2012,Rural,Nursing,Private Un-Aided
S-15435,Maa Annapurna School of Nursing,Odisha,Khordha,2014,Urban,Nursing,Private Aided (Government Aided)
S-16091,"MAA ANUSAYA SCHOOL OF NURSING , AKOLA",Maharashtra,Akola,2012,Urban,Nursing,Private Un-Aided
S-15237,MAA ASARFI NURSING SCHOOL,Uttar Pradesh,Ballia,2013,Urban,Nursing,Private Aided (Government Aided)
S-15598,Maa Bauti ANM Training School,Odisha,Sundargarh,2012,Urban,Nursing,Private Un-Aided
S-22648,"MAA BAUTI NURSING CENTRE, GNM",Odisha,Khordha,-,Rural,Nursing,Private Un-Aided
S-14817,"MAA BHAGWATI ANM SCHOOL, MADHUBANI",Bihar,Madhubani,2008,Urban,Nursing,Private Un-Aided
S-21339,MAA BHAGWATI COLLEGE OF NURSING AND PARAMEDICAL SCIENCES,Uttar Pradesh,Lucknow,2021,Rural,Nursing,Private Un-Aided
S-20217,MAA BHANDARGHARANI ANM TRAINING CENTRE,Odisha,Nabarangpur,2020,Rural,Nursing,Private Un-Aided
S-26810,MAA BIRAJA SCIENCE AND MEDICAL TECHNOLOGY,Odisha,Jajpur,2025,Rural,Nursing,Private Un-Aided
S-12816,"MAA GANGA NURSING SCHOOL, WASHIM",Maharashtra,Washim,2006,Urban,Nursing,Private Un-Aided
S-4778,MAA GAYATRI SCHOOL OF NURSING AMRAVATI,Maharashtra,Amravati,2004,Rural,Nursing,Private Un-Aided
S-26542,"MAA GAYATRI SCHOOL OF NURSING, NAHANGA, KUPARI, BALASORE",Odisha,Balasore,2025,Rural,Nursing,Private Un-Aided
S-22523,"MAA GAYATRI SCHOOL OF NURSING UMARDA, UDAIPUR",Rajasthan,Udaipur,-,Rural,Nursing,Local Body
S-20827,MAA GIRJA DEVI TRAINING COLLEGE,Madhya Pradesh,Bhind,-,Rural,Nursing,Private Aided (Government Aided)
S-3867,MAA JANAKI SCHOOL OF NURSING HAMIRPUR,Himachal Pradesh,Hamirpur,2009,Urban,Nursing,Private Un-Aided
S-27137,MAA JIJABAI COLLEGE OF NURSING,Rajasthan,Jaipur (Gramin),2025,Rural,Nursing,Private Un-Aided
S-23707,MAA JIJAU GNM NURSING INSTITUTE,Maharashtra,Pune,2024,Urban,Nursing,Private Un-Aided
S-24828,MAA JIJAU NURSING SCHOOL,Maharashtra,Nanded,-,Rural,Nursing,Private Un-Aided
S-22417,MA AJITDADA PAWAR NURSING INSTITUTE,Maharashtra,Dhule,-,Urban,Nursing,Private Un-Aided
S-15612,Maa Kalawati institute of Health education And Research Centre,Jharkhand,Ranchi,2012,Rural,Nursing,Private Un-Aided
S-20019,MAA KANTI SCHOOL OF NURSING,Bihar,Patna,2015,Rural,Nursing,Private Un-Aided
S-14154,"MAA KAUSHILYA SCHOOL OF NURSING, LACHHIRAMPUR HEERAPATTI, AZAMGARH",Uttar Pradesh,Azamgarh,2011,Rural,Nursing,Private Un-Aided
S-19728,MAA KRISHNA NURSING SCHOOL,Madhya Pradesh,Bhind,-,Rural,Nursing,Private Un-Aided
S-19708,MAA MAJHIGHARIANI INSTITUTE OF NURSING,Odisha,Rayagada,2020,Rural,Nursing,Private Un-Aided
S-23969,"MAA MANGALA COLLEGE OF NURSING, ANKURA, KARANJIA",Odisha,Mayurbhanj,-,Urban,Nursing,Private Un-Aided
S-16449,"MAA MANGALA GNM TRAINING CENTRE,RAIPUR",Chhattisgarh,Raipur,2012,Rural,Nursing,Private Aided (Government Aided)
S-15514,MAA MATURNI DEVI MAHAVIDYALAY NURSING TRAINING CENTER,Uttar Pradesh,Ballia,2012,Rural,Nursing,Private Un-Aided
S-14827,"MAA MUDESHWARI PARA MEDICAL AND NURSING SANSTHAN, BHABHUA",Bihar,Kaimur (Bhabua),2012,Rural,Nursing,Private Un-Aided
S-22729,MAA PADMAWATI INSTITUTE OF NURSING,Madhya Pradesh,Jhabua,2016,Rural,Nursing,Private Un-Aided
S-25168,"MAA PANNA DHAY INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES, GULALPUR, SHAHGANJ, JAUNPUR",Uttar Pradesh,Jaunpur,-,Rural,Nursing,Private Un-Aided
S-16641,Maa Para Medical Institute,Jharkhand,Khunti,2015,Urban,Nursing,State Government
S-15299,MAA RAMRATI MEMORIAL NURSING COLLEGE,Uttar Pradesh,Fatehpur,2013,Urban,Nursing,Private Un-Aided
S-23477,MAA RANKINI NURSING COLLEGE    ,Jharkhand,Ranchi,2024,Rural,Nursing,Private Un-Aided
S-20797,MAA RENUKA SCHOOL OF NURSING BHATKULI AMRAVATI,Maharashtra,Amravati,2011,Urban,Nursing,Private Un-Aided
S-18699,Maa Saraswati Paramedical College and Hospital,Uttarakhand,Haridwar,-,Rural,Nursing,Local Body
S-15039,MAA SARASWATI SCHOOL OF NURSING,Punjab,Fazilka,2010,Rural,Nursing,Private Un-Aided
S-16334,"MAA SHAHAZADI DEVI MEMORIAL SCHOOL OF NURSING, BIJARVA POST BANKAT AZAMGARH",Uttar Pradesh,Azamgarh,2016,Rural,Nursing,Private Un-Aided
S-15301,MAA SHARDA COLLEGE OF NURSING AND PARAMEDICAL SCIENCES,Uttar Pradesh,Prayagraj,2014,Rural,Nursing,Private Un-Aided
S-25987,MAA SHARDE NURSING SCHOOL GANGARTALAI,Rajasthan,Banswara,2024,Rural,Nursing,Private Un-Aided
S-25334,"MAA SHRI NARENDRAJI MODI PARICHARIKA PRASHIKSHAN SANSTHA, KAIJ TA KAIJ DIST BEED",Maharashtra,Beed,-,Urban,Nursing,Private Un-Aided
S-26189,MAA SONTOSHI COLLEGE OF NURSING,Odisha,Nabarangpur,2025,Urban,Nursing,Private Un-Aided
S-20075,MAA TARACHANDI INSTITUTE CIVIL LINES SASARAM ROHTAS,Bihar,Rohtas,2018,Rural,Nursing,Private Aided (Government Aided)
S-26485,MAA TARA COLLEGE OF NURSING,Odisha,Kalahandi,2025,Rural,Nursing,Private Un-Aided
S-15599,Maa Tara Tarini School of Nursing,Odisha,Ganjam,2012,Rural,Nursing,Private Un-Aided
S-21179,MAA VAISHNO DEVI NURSING INSTITUTE,Madhya Pradesh,Gwalior,-,Urban,Nursing,Private Un-Aided
S-4124,MAA VISHWA PALANI TRUST BIDAR,Karnataka,Bidar,1997,Urban,Nursing,Private Un-Aided
S-18022,"Madhav ANM School, Parbhani",Maharashtra,Parbhani,2009,Urban,Nursing,Private Un-Aided
S-5111,MADHAV NURSING SCHOOL KOTA,Rajasthan,Kota,2005,Rural,Nursing,Private Aided (Government Aided)
S-20669,MADHUBANI INSTITUTE OF NURSING AND PARAMEDICAL SCIENCES,Bihar,Madhubani,2020,Rural,Nursing,Private Un-Aided
S-15576,"MADHUKARRAO MAHAKALKAR NURSING SCHOOL (RANM), NAGPUR",Maharashtra,Nagpur,2008,Urban,Nursing,Private Un-Aided
S-4779,MADHURIBAI DESHMUKH INSTITUTE OF NURSING EDUCATION NAGPUR,Maharashtra,Nagpur,1995,Rural,Nursing,Private Un-Aided
S-13057,"MADHURI SCHOOL OF NURSING, SHYAMALANAGAR, GUNTUR",Andhra Pradesh,Guntur,2007,Urban,Nursing,Private Un-Aided
S-13951,"MADHU SCHOOL  OF NURSING, BENGALURU",Karnataka,Bengaluru Urban,2004,Urban,Nursing,Private Un-Aided
S-3543,MADHU SCHOOL OF NURSING PRAKASAM,Andhra Pradesh,Prakasam,2003,Urban,Nursing,Private Un-Aided
S-20098,MAGADH ANM TRAINING SCHOOL,Bihar,Nawada,2019,Rural,Nursing,Private Un-Aided
S-18824,MAGAS JANSEVA SAMITI BHIVRAI NURSING SCHOOL,Maharashtra,Latur,2009,Urban,Nursing,Private Un-Aided
S-18940,MAGNUS SCHOOL OF NURSING,Karnataka,Bengaluru Urban,2019,Rural,Nursing,Private Un-Aided
S-26241,MAHABHASKAR NURSING INSTITUTE,West Bengal,Bankura,2022,Rural,Nursing,Private Un-Aided
S-3888,MAHADEVI BIRLA INSTITUTE OF NURSING & CLINICAL TECHNOLOGY RANCHI,Jharkhand,Ranchi,-,Rural,Nursing,Private Un-Aided
S-17866,"MAHAJAN NURSING SCHOOL, YAVATMAL",Maharashtra,Yavatmal,2011,Rural,Nursing,Private Un-Aided
S-20929,MAHAKALI ACADEMY FOR NURSING AND ALLIED SCIENCES,Gujarat,Panch Mahals,2021,Rural,Nursing,Private Un-Aided
