Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-21262,MAA GANGA DEVI DIVYANG SEVA SANSTHAN,Uttar Pradesh,Fatehpur,2021,Rural,Teacher Training,Private Un-Aided
S-25036,MAA GAYTRI BASIC TEACHER TRANNING INSTITUTE AMROLI RATANPUR ALIGANJ ETAH,Uttar Pradesh,Etah,-,Rural,Teacher Training,Private Un-Aided
S-20828,MAA GIRJA DEVI TRAINING COLLEGE BHIND,Madhya Pradesh,Bhind,2009,Rural,Teacher Training,Private Aided (Government Aided)
S-20829,MAA GIRJA DEVI TRAINING COLLEGE JAMNA,Madhya Pradesh,Bhind,2012,Rural,Teacher Training,Private Aided (Government Aided)
S-23243,MAA GOMTI KALYAN SEWA SAMITI,Uttar Pradesh,Lucknow,2022,Urban,Teacher Training,Private Un-Aided
S-23887,MAA JANAKRAJI RAM SARIKHAN SHIKSHAK PRASHIKSHAN VIDYALAYA JAMUWA AZAMGARH,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-24779,MAA KAILASHI SAVITRI DEVI BASIC TRAINING COLLEGE JAGDISHPUR BEERAPUR RANIGANJ PRATAPGARH,Uttar Pradesh,Pratapgarh,-,Rural,Teacher Training,Private Un-Aided
S-17216,"MAA KALAWATI SHIKSHAN SEVA SANSTHAN,KAREHA,KARCHANA,ALLAHABAD",Uttar Pradesh,Prayagraj,2015,Rural,Teacher Training,Private Un-Aided
S-18749,Maa karni BSTC,Rajasthan,Bikaner,2018,Rural,Teacher Training,Private Un-Aided
S-15106,"MAA MANASHA Primary Teacher Training Insitution, D.Ed",West Bengal,Nadia,2010,Rural,Teacher Training,Private Aided (Government Aided)
S-24341,Maa Mewati Tara Devi Institute of Girls Education,Uttar Pradesh,Mau,-,Rural,Teacher Training,Private Un-Aided
S-26730,MAA RAJA DEVI TEACHER TRAINING EDUCATIONAL INSTITUTE SANDWA DUBAN SAHABGANJ PBH,Uttar Pradesh,Pratapgarh,2013,Rural,Teacher Training,Private Un-Aided
S-24503,MAA SANTOSHI INTER COLLEGE RATIBHANPUR SIKANDRA RAO HATHRAS,Uttar Pradesh,Hathras,-,Rural,Teacher Training,Private Un-Aided
S-23245,MAA SARASWATI SHIKSHAN PRASHIKSHAN SANSTHAN AMADARVESHPUR AMBEDKARNAGAR,Uttar Pradesh,Ambedkar Nagar,2016,Rural,Teacher Training,Private Un-Aided
S-25233,MAA SHARDA MAHAVIDYALAY SHAHGANJ JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-24069,Maa Sharda Mahila Mahavidyalay,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-26857,MAA SUDAMA DEVI SHIKSHAN COLLEGE,Uttar Pradesh,Mirzapur,2017,Rural,Teacher Training,Private Un-Aided
S-24082,"MAA VAISHNAVI SHIKSHA SAMITI SANSKRIT MAHAVIDYALAYA, KARANJAKALA, JAUNPUR",Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-24441,MAA VAISHNO DEVI MAHAVIDHALAYA ROOPPUR BHARATPUR MAINPURI,Uttar Pradesh,Mainpuri,-,Rural,Teacher Training,Private Un-Aided
S-24531,"MAA VINDHYAVASINI BTC COLLEGE TISUHI, MARIHAN, MIRZAPUR",Uttar Pradesh,Mirzapur,-,Rural,Teacher Training,Private Un-Aided
S-24138,"MAA VINDHYAVASINI SHIKSHAN PRASHIKSHAN SANSTHAN, KHORRAMPUR BELAU NIZAMABAD AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-23244,MAA VINDHYAVASINI YASHOMATI VIDYAWATI BALIKA SHIKSHAN PRASHIKSHAN SANSTHAN SANT NAGAR MOHLI AYODHYA,Uttar Pradesh,Ayodhya,2012,Rural,Teacher Training,Private Un-Aided
S-25035,"MAA YAMUNA GIRLS COLLEGE OF EDUCATION, BHOJAPUR",Uttar Pradesh,Chandauli,-,Rural,Teacher Training,Private Un-Aided
S-22204,MAA YASHODA MEMORIAL SHIKSHAK PRASHIKSHAN SANSTHAN,Uttar Pradesh,Lucknow,-,Rural,Teacher Training,Private Un-Aided
S-13462,"Madeena D.Ed., college, No.5-16-109, M.G. Road, Kothagudem, Khammam-507101",Telangana,Khammam,2005,Urban,Teacher Training,Private Un-Aided
S-14681,"MADHIRA BRAHMA REDDY COLLEGE OF EDUCATION, PALEANNARAM, CHILKUR, KODAD, NALGONDA",Telangana,Nalgonda,2012,Rural,Teacher Training,Private Un-Aided
S-21292,MADHUR SPECIAL PRASHIKSHAN SANSTHAN CHURU,Rajasthan,Churu,-,Urban,Teacher Training,Private Un-Aided
S-18670,MADHU VACHASPATI INSTITUTE OF TEACHERS EDUCATION,Uttar Pradesh,Kaushambi,2016,Rural,Teacher Training,Private Un-Aided
S-13814,"M.A. EDUCATION INSTITUTE, ROHINI",Delhi,New Delhi,2003,Urban,Teacher Training,Private Un-Aided
S-24026,MAHAMAYA MAHILA MAHAVIDYALAYA,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-7580,MAHANT SHRI RAGHUNAND DAS SHIKSHAN SANSTHA DUNGARPUR,Rajasthan,Dungarpur,2007,Rural,Teacher Training,Private Un-Aided
S-19736,MAHARAJA AGRASEN COLLEGE NAGAR BHARATPUR,Rajasthan,Bharatpur,2008,Urban,Teacher Training,Private Un-Aided
S-9547,MAHARAJA MADHAVRAO SHINDE JAMGAON AHMEDNAGAR,Maharashtra,Ahilyanagar,1955,Rural,Teacher Training,Private Aided (Government Aided)
S-19331,Maharaja Mahila College of Education BSTC Bhagwari Kalan Behror  Alwar,Rajasthan,Alwar,2018,Rural,Teacher Training,Private Un-Aided
S-16635,"MAHARANA PRATAP MAHILA SANSKRIT STC SCHOOL,BASERI",Rajasthan,Dholpur,2007,Rural,Teacher Training,Private Un-Aided
S-7582,MAHARANA PRATAP STC SCHOOL,Rajasthan,Dholpur,2005,Rural,Teacher Training,Private Un-Aided
S-20841,MAHARANA PRATAP VISHESH MAHAVIDHALIYA UNIYARA,Rajasthan,Tonk,-,Rural,Teacher Training,Private Un-Aided
S-7583,MAHARANI PRATAP STC SCHOOL,Rajasthan,Dholpur,1997,Rural,Teacher Training,Private Un-Aided
S-14866,Maharani Shantadevi Gaikwad Grihashtra Shikshan Sansthas Adhyapika Vidyalaya,Maharashtra,Kolhapur,1971,Urban,Teacher Training,State Government
S-8065,MAHARANI TEACHER TRAINING INSTITUTE MANJIYAMPALAYAM DHARAPURAM,Tamil Nadu,Tiruppur,2005,Rural,Teacher Training,Private Un-Aided
S-9551,MAHARASHTRA ADHYAPAK VIDYALAYA AHMEDNAGAR AHMEDNAGAR,Maharashtra,Ahilyanagar,1969,Urban,Teacher Training,Private Aided (Government Aided)
S-14967,"Maharashtra Adyapak Vidyalaya, Nilanga",Maharashtra,Latur,2010,Rural,Teacher Training,Private Un-Aided
S-9552,Maharashtra Cosmopolitan Education Societys Junior College of Education.,Maharashtra,Pune,2003,Urban,Teacher Training,Private Un-Aided
S-9554,MAHARASHTRA JR. COLLEGE OF EDUCATION AJNI NAGPUR,Maharashtra,Nagpur,1956,Urban,Teacher Training,Private Aided (Government Aided)
S-9557,MAHARASHTRA MAGASVARGIYA SHAIKSHNIK AND SAMAJIK VIKAS MANDAL LAKHANDUR BHANDARA,Maharashtra,Bhandara,2008,Rural,Teacher Training,Private Un-Aided
S-9556,MAHARASHTRA MAGASVARGIYA SHAIKSHNIK AND SAMAJIK VIKAS MANDAL MORGAON GONDIA,Maharashtra,Gondia,2006,Rural,Teacher Training,Private Un-Aided
S-9559,MAHARASHTRA SHIKSHAN MANDAL SANGMESHWAR E. ED COLLEGE SHIVNAGAR LATUR,Maharashtra,Latur,2007,Urban,Teacher Training,Private Un-Aided
S-21798,MAHARISHI DAYANAND REHABILITATION INSTITUTE RAL MATHURA,Uttar Pradesh,Mathura,-,Rural,Teacher Training,Private Un-Aided
S-23981,MAHARISHI PARASHURAM INSTITUTE OF HIGHER EDUCATION,Uttar Pradesh,Mainpuri,-,Rural,Teacher Training,State Government
S-20337,MAHARISHI SHIKSHA SANSTHAN MAHARISHI ROAD MANGLA BILASPUR,Chhattisgarh,Bilaspur,2018,Rural,Teacher Training,Private Un-Aided
S-8066,MAHARISHI VIDYAMANDIR TEACHER TRAINING INSTITUTE KK NAGAR,Tamil Nadu,Madurai,2006,Urban,Teacher Training,Private Un-Aided
S-19662,MAHARSHI DAYANAND REHABILITATION INSTITUTE,Uttar Pradesh,Aligarh,-,Rural,Teacher Training,Private Un-Aided
S-24677,"MAHARSHI MOOLCHAND YADAV MAHILA BTC COLLEGE, NADAULI, KERAKAT, JAUNPUR",Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-19038,MAHARSHI PATANJALI YOG EVM PRAKRITIK CHIKITSA PARISHAD,Uttar Pradesh,Lucknow,-,Urban,Teacher Training,Private Un-Aided
S-9563,MAHARSHI SHINDE ADHYAPAK VIDYALAYA SHIVAJI NAGAR NASIK,Maharashtra,Nashik,1939,Urban,Teacher Training,Private Aided (Government Aided)
S-15772,MAHATMA BUDDHA LOK KALYAN EVAM GRAMYA VIKAS SANSTHAN GAURI ROAD LUCKNOW,Uttar Pradesh,Lucknow,-,-,Teacher Training,Private Un-Aided
S-9571,MAHATMA GANDHI JR. COLLEGE OFEDUCATION ARANYESHWAR PUNE,Maharashtra,Pune,1942,Urban,Teacher Training,Private Aided (Government Aided)
S-21768,"MAHATMA GANDHI SCHOOL OF TEACHER TRAINING, BADLIYA, GHATOL, BANSWARA",Rajasthan,Banswara,-,Rural,Teacher Training,Private Un-Aided
S-7584,MAHATMA GANDHI SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA BHARATPUR,Rajasthan,Bharatpur,2007,Urban,Teacher Training,Private Un-Aided
S-8069,MAHATMA GANDHI TEACHER TRAINING INSTITUTE NORTH STREET SOLAISERI REDDIAPATTI SANKARANKOIL,Tamil Nadu,Tirunelveli,2005,Rural,Teacher Training,Private Un-Aided
S-17198,MAHATMA GAUTAM BUDDHA SHAKTI VIDYA PEETH COLLEGE OF EDUCATION,Uttar Pradesh,Ambedkar Nagar,2014,Rural,Teacher Training,Private Un-Aided
S-25159,"MAHATMA JAGJEEVAN SAHAB SHIKSHAN PRASHIKSHAN SANSTHAN, TANDWA POST AMANIGANJ AYODHYA",Uttar Pradesh,Ayodhya,-,Rural,Teacher Training,Private Un-Aided
S-15007,Mahatma Junior College of Education,Maharashtra,Mumbai Suburban,1986,Urban,Teacher Training,Private Un-Aided
S-9577,MAHATMA JYOTIBA PHULE BAHUUDDESHIYA SHIKSHAN CHIKHILI BULDANA,Maharashtra,Buldhana,2008,Rural,Teacher Training,Private Un-Aided
S-19789,MAHATMA JYOTI RAO PHOOLE MAHILA SANSKRIT SHIKSHAK PRASHIKSHAN VIDYALAYA JAIPUR,Rajasthan,Jaipur,2004,Urban,Teacher Training,Private Un-Aided
S-22188,MAHATMA JYOTIRAO PHULE REHABILITATION CENTER,Rajasthan,Churu,-,Urban,Teacher Training,Private Un-Aided
S-9579,MAHATMA PHULE GRAMIN VIKAS JALKOT LATUR,Maharashtra,Latur,2005,Rural,Teacher Training,Private Un-Aided
S-9580,MAHATMA PHULE JR. COLLEGE OF EDUCATION SATARA SATARA,Maharashtra,Satara,1935,Urban,Teacher Training,Private Aided (Government Aided)
S-9581,MAHATMA PHULE VIDYANIKETAN SANSTHA HADPASAR PUNE,Maharashtra,Pune,2007,Rural,Teacher Training,Private Un-Aided
S-16953,MAHATMA PRIMARY TEACHERS TRAINING INSTITUTE,West Bengal,Nadia,2014,Rural,Teacher Training,Private Un-Aided
S-22347,MAHAVEER SPECIAL TEACHER TRANING EDUCATION INSTITUTE,Rajasthan,Dausa,-,Urban,Teacher Training,Private Un-Aided
S-18948,Mahavir Educational And Welfare Trust,Rajasthan,Ganganagar,2019,Rural,Teacher Training,Private Un-Aided
S-12599,"MAHAYOGINI MATA MANIKESHWARI D.ED. COLLEGE SEDAM, GULABARGA",Karnataka,Kalaburagi,2007,Urban,Teacher Training,Private Un-Aided
S-8072,MAHENDHIRA TEACHER TRAINING INSTITUTE TIRUCHENGODE,Tamil Nadu,Namakkal,2006,Rural,Teacher Training,Private Un-Aided
S-24534,MAHENDRA JANKI SHIKSHAN EVAM PRASHIKSHAN SANSTHAN,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-8075,MAHENDRA TEACHER TRAINING INSTITUTE VALAPADI,Tamil Nadu,Salem,2006,Rural,Teacher Training,Private Un-Aided
S-9582,MAHILA ADHYAPAK VIDYALAYA BEED BEED,Maharashtra,Beed,1984,Urban,Teacher Training,Private Aided (Government Aided)
S-11074,MAHILA ADHYAPAN MANDIR BABAPUR,Gujarat,Amreli,1963,Rural,Teacher Training,State Government
S-11075,MAHILA ADHYAPAN MANDIR ZALOD,Gujarat,Dahod,1964,Urban,Teacher Training,Private Aided (Government Aided)
S-9583,MAHILA ASHRAM JR. COLLEGE OF EDUCATION MAHILA ASHRAM WARDHA,Maharashtra,Wardha,1956,Urban,Teacher Training,Private Aided (Government Aided)
S-9586,MAHILA JUNIOR COLLEGE LOF EDUCATION BHANDARA DISTBHANDARA DISTBHANDARA,Maharashtra,Bhandara,1961,Urban,Teacher Training,Private Aided (Government Aided)
S-19633,MAHILA PRIMARY TEACHERS TRAINING COLLEGE MUSAPUR KATIHAR,Bihar,Katihar,1908,Rural,Teacher Training,State Government
S-5880,MAHILA PTC COLLEGE KUTCH,Gujarat,Kachchh,2008,Urban,Teacher Training,Private Un-Aided
S-16662,"MAHILA VIDHYA MANDIR SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, BAGWAS, PRATAPGARH",Rajasthan,Pratapgarh,2008,Rural,Teacher Training,Private Un-Aided
S-6500,MAHILA VIDYAPEETHA TTI FOR WOMEN DHARWAD,Karnataka,Dharwad,1949,Urban,Teacher Training,Private Aided (Government Aided)
S-25412,MAHRISHI MOOL CHAND YADAV SHIKSHA EVAM PRASHIKSHAN SANSTHAN NADAULI KERAKAT,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-24366,MAINA DEVI SHIKSHAN PRASHIKSHAN SANSTHAN AZAMGARH,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-24760,MA ISRAJEE DEVI BTC MAHAVIDYALAY GULJARGANJ JAUNPUR,Uttar Pradesh,Jaunpur,-,Rural,Teacher Training,Private Un-Aided
S-9589,MAITREYA SHIKSHAN PRASARAK MANDAL NANDANVANA COLONY AURANGABAD,Maharashtra,Chhatrapati Sambhajinagar,2006,Urban,Teacher Training,Private Un-Aided
S-8820,MAJHIHIRA ASHRAM PRIMARY TEACHERS’ TRAINING INSTITUTE PURULIA,West Bengal,Purulia,2009,Rural,Teacher Training,Private Un-Aided
S-18513,MAJISA SPECIAL TEACHER TRAINING CENTER SUJANGARH HEARING IMPAIRMENT,Rajasthan,Churu,-,Urban,Teacher Training,Private Un-Aided
S-7067,MALABAR TEACHER TRAINING INSTITUTE KANNUR,Kerala,Kannur,2004,Rural,Teacher Training,Private Un-Aided
S-5629,MALLA REDDY INSTITUTE OF ELE. TCHR. EDUCATION SURVEY HYDERABAD,Telangana,Ranga Reddy,2007,Rural,Teacher Training,Private Un-Aided
S-26467,MALVIYA SMRITI ACADEMY,Uttar Pradesh,Mau,2013,Urban,Teacher Training,Private Un-Aided
S-13770,"MALWA COLLEGE OF EDUCATION BINAGANJ CHACHODA, GUNA",Madhya Pradesh,Guna,2008,Rural,Teacher Training,Private Un-Aided
S-13414,"Manasa College of Elementary Teacher Education, Kothakota, Wanaparthy, Revenue Division, Mahaboobnagar -509381",Telangana,Mahabubnagar,2003,Rural,Teacher Training,Private Un-Aided
S-21207,MANAV DHARAM MENTALLY RETARDED TEACHER TRAINING CENTRE,Rajasthan,Tonk,-,Rural,Teacher Training,Private Un-Aided
S-18757,MANAV DHARAM SPECIAL EDUCATION TEACHERS TRAINING CENTER,Rajasthan,Tonk,2017,Rural,Teacher Training,Private Un-Aided
S-21227,MANAV DHARAM VIKLANG SEVA SANSTHAN SAWAR,Rajasthan,Ajmer,-,Urban,Teacher Training,Private Un-Aided
S-12531,"MANAV MANGAL GIRLS COLLEGE OF EDUCATION SANGRIA, HANUMANGARH",Rajasthan,Hanumangarh,2007,Urban,Teacher Training,Private Un-Aided
S-21356,MAN COLLEGE OF SPECIAL EDUCATION AND PSYCHOLOGICAL STUDIES GUNA,Madhya Pradesh,Guna,-,Urban,Teacher Training,Private Un-Aided
S-8077,MANGALAM TEACHER TRAINING INSTITUTE BHUVANAGIRI CHIDAMBARAM,Tamil Nadu,Cuddalore,2006,Rural,Teacher Training,Private Un-Aided
S-8078,MANGALAM TEACHER TRAINING INSTITUTE MANGALAM NAGAR ANTHIYUR,Tamil Nadu,Erode,2005,Rural,Teacher Training,Private Un-Aided
S-8079,MANGALAM TEACHER TRAINING INSTITUTE VICTORY AVENUE THIRUMULLAIVOYAL,Tamil Nadu,Thiruvallur,2005,Urban,Teacher Training,Private Un-Aided
S-21787,"MANGAL MAHAVIDYALAYA,AMILHEDA,PORSA,MORENA",Madhya Pradesh,Morena,-,Rural,Teacher Training,Private Un-Aided
S-9592,MANGANGA SHIKSHAN SANSTHA ATPADI ATPADI,Maharashtra,Sangli,2003,Rural,Teacher Training,Private Un-Aided
S-17456,MANGAYARKARASI TEACHER TRAINING INSTITUTE,Tamil Nadu,Madurai,2006,Rural,Teacher Training,Private Un-Aided
S-11077,MANGLAM PTC COLLEGE UNTARDA,Gujarat,Arvalli,2002,Rural,Teacher Training,Private Un-Aided
S-8082,MANICKAM TEACHER TRAINING INSTITUTE CHARLES NAGAR SHESAIYA ROAD,Tamil Nadu,Pudukkottai,2008,Rural,Teacher Training,Private Un-Aided
S-7069,MANJAPPARA EDUCATIONAL AND CHARITABLE TRUST KOLLAM,Kerala,Kollam,-,Rural,Teacher Training,-
S-9593,MANJRA CHARITABLE TRUST WORLI MUMBAI,Maharashtra,Mumbai Suburban,2005,Urban,Teacher Training,Private Un-Aided
S-7070,MANKADA ORPHANAGE TEACHER TRAINING INSTITUTE MALAPURAM,Kerala,Malappuram,2004,Rural,Teacher Training,Private Un-Aided
S-7071,MANNAM PATTA EDUCATION PALAKKAD,Kerala,Palakkad,2004,Rural,Teacher Training,Private Un-Aided
S-23950,"MANOHAR LAL DEGREE COLLEGE FOR TEACHER EDUCATION, SAROSI UNNAO",Uttar Pradesh,Unnao,-,Rural,Teacher Training,Private Un-Aided
S-24195,MANOHAR LAL INSTITUTE OF EDUCATION  TRAINING KATRI PIPER KHERA UNNAO,Uttar Pradesh,Unnao,-,Rural,Teacher Training,Private Un-Aided
S-24937,MANOVIKAS COMPREHENSIVE REHABILITATION AND RESEARCH CENTRE    ,Delhi,East,-,Urban,Teacher Training,Private Un-Aided
S-21224,MANSI JAN SEWA KALYAN SANSTHAN,Rajasthan,Ganganagar,-,Urban,Teacher Training,Private Un-Aided
S-19798,MANSIK VIKLANG SHIKSHAN PRASHIKSHAN KENDRA,Rajasthan,Jaipur,-,Urban,Teacher Training,State Government
S-19932,MANSOORI ACADEMY,Uttar Pradesh,Bijnor,-,Rural,Teacher Training,Private Un-Aided
S-17448,Mantram STC,Rajasthan,Udaipur,2008,Rural,Teacher Training,Private Un-Aided
S-16011,Manvi Institute of Education and Technology,Delhi,North West,2004,Urban,Teacher Training,Private Un-Aided
S-24050,MANYAVAR KANSIRAM SHIKSHAN EVAM PRASHIKSHAN SANSTHAN KASDAHAN SHUKLA BAZAR AMBEDKAR NAGAR,Uttar Pradesh,Ambedkar Nagar,-,Rural,Teacher Training,Private Un-Aided
S-9597,MARATHA MANDIR S. R. DESAI JUNIOR COLLEGE OF EDUCATION SHIVAJI NAGR RATNAGIRI,Maharashtra,Ratnagiri,1961,Urban,Teacher Training,Private Aided (Government Aided)
S-14589,"MARATHA VIDHYA PRASARAK SAMAJ'S ADHYAPAK VIDYALAYA SINNAR, NASHIK",Maharashtra,Nashik,2006,Rural,Teacher Training,Private Un-Aided
S-9598,MARATHI JUNIOR COLLEGE OF EDUCATION MALEGAON NASIK,Maharashtra,Nashik,1952,Urban,Teacher Training,Private Aided (Government Aided)
S-6511,MARATHI TEACHER TRAINING INSTITUTE BELGAUM,Karnataka,Belagavi,1942,Urban,Teacher Training,Private Aided (Government Aided)
S-9602,MARATHWARD SHIKSHAK PRASARAK MANDAL LAL BAHADUR SHASTRI D. ED COLLEGE PARTUR JALNA,Maharashtra,Jalna,1989,Rural,Teacher Training,Private Un-Aided
S-7072,MAR BASELIOS TEACHER TRAINING INSTITUTE WAYNAD,Kerala,Wayanad,2008,Rural,Teacher Training,Private Un-Aided
S-5630,MARGADARSHI ELEMENTARY TEACHER EDUCATION WARANGAL,Telangana,Warangal,2007,Rural,Teacher Training,Private Un-Aided
S-7044,Mariyumma Memorial Institute of Teacher Education,Kerala,Palakkad,2004,Rural,Teacher Training,Private Un-Aided
S-7074,MAR OSTHATHEOS TEACHER TRAINING INSTITUTE THRISSUR,Kerala,Thrissur,2004,Rural,Teacher Training,Private Un-Aided
S-7076,MARTHOMA NURSERY TTI PATHANAMTHITTA,Kerala,Pathanamthitta,1979,Rural,Teacher Training,Private Un-Aided
S-8087,MARTHR DEVASAGAYAM TTI UNNAMALAIKADAI,Tamil Nadu,Kanniyakumari,2007,Rural,Teacher Training,Private Un-Aided
S-8088,MARUDHAM TEACHER TRAINING INSTITUTE VELACHERY,Tamil Nadu,Chennai,2010,Urban,Teacher Training,Private Un-Aided
S-21770,MARUDHARA BAL SHIKSHAN SANSTHAN,Rajasthan,Jodhpur,-,Urban,Teacher Training,Private Un-Aided
S-21359,"MARUDHAR SPECIAL TEACHERS TRAINING COLLEGE, JODHPUR",Rajasthan,Jodhpur,-,Urban,Teacher Training,Private Un-Aided
S-17507,MARUTI NANDAN ELEMENTARY (BSTC) TT COLLEGE,Rajasthan,Bharatpur,2008,Urban,Teacher Training,Private Aided (Government Aided)
S-5881,MARY BROWN MEMORIAL TRAINING COLLEGE KHEDA,Gujarat,Anand,1911,Urban,Teacher Training,Private Aided (Government Aided)
S-8092,MARY IMMACULATE TEACHER TRAINING INSTITUTE VELLORE TIRUPATTUR,Tamil Nadu,Vellore,1950,Rural,Teacher Training,Private Aided (Government Aided)
S-19113,MA SARBATI COLLEGE OF EDUCATION,Haryana,Rewari,2018,Rural,Teacher Training,Private Un-Aided
S-12677,"MASKI ABDULLA MEMORIAL D.ED COLLEGE, HATTI",Karnataka,Raichur,2007,Urban,Teacher Training,Private Un-Aided
S-8821,MASS EDUCATION PRIMARY TEACHERS TRAINING INSTITUTE SOUTH 24 PARGNAS,West Bengal,South 24 Parganas,2004,Rural,Teacher Training,Private Un-Aided
S-16920,Mass Education Teachers Training Institute,West Bengal,South 24 Parganas,2013,Rural,Teacher Training,Private Un-Aided
S-8093,MASS TEACHER TRAINING SCHOOL DARASURAM KUMBAKONAM,Tamil Nadu,Thanjavur,2004,Rural,Teacher Training,Private Un-Aided
S-9603,MASUMIYA URDU D. ED. COLLEG FOR WOMEN MUKUND NAGAR AHMEDNAGAR,Maharashtra,Ahilyanagar,1989,Urban,Teacher Training,Private Un-Aided
S-24278,MATA ASHARFI DEVI SHIKSHAN SANSTHAN BUDHANPUR SHADIYABAD GHAZIPUR,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-24013,MATA DHANESHWARI SUSHILA DEVI SHIKSHAK SHIKASHAN PRASHIKSHAN SANSTHAN,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-24339,Mata Dheeraji Mahavidyalay,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-24342,Mata Dhiraji Devi Shikshan Prashikshan Sansthan,Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-17482,MATA GUJRI COLLEGE OF EDUCATION,Punjab,Sangrur,2013,Rural,Teacher Training,Private Un-Aided
S-20438,MATA GUJRI COLLEGE OF SPECIAL EDUCATION,Rajasthan,Ganganagar,-,Urban,Teacher Training,Private Un-Aided
S-24638,MATA KISMATI MAHILA MAHAVIDYALYA SAKARA JAITPURA GHAZIPUR,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-24440,"MATA KUSUMA DEVI COLLEGE OF EDUCATION, RAJJABPUR SIHUNKA ABIRPUR AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-23890,Mata Pyari Devi Shiksha Evam Prashikshan Sansthan,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-25042,"MATA RADHIKA DEVI BTC PRASHIKSHAN SANSTHAN, KAMHARIYA, MEHNAGAR, AZAMGARH",Uttar Pradesh,Azamgarh,-,Rural,Teacher Training,Private Un-Aided
S-25286,MATA RAJRANI MAHILA MAHAVIDLAYA PURE FAKEER BELSAR GONDA,Uttar Pradesh,Gonda,-,Rural,Teacher Training,Private Un-Aided
S-23984,MATESHWARI SAKLA BAIJNATH SINGH EDUCATION TRAINING INSTITUTE,Uttar Pradesh,Pratapgarh,-,Rural,Teacher Training,Private Un-Aided
S-8094,MATHA TEACHER TRAINING INSTITUTE THAMARAIPULAM VEDARANIYAM,Tamil Nadu,Nagapattinam,2005,Rural,Teacher Training,Private Aided (Government Aided)
S-8096,MATHERI TEACHER TRAINING INSTITUTE BAZAAR STREET KAVERIPAKKAM,Tamil Nadu,Vellore,2005,Rural,Teacher Training,Private Un-Aided
S-14466,"MATHURAPUR DED COLLEGE, MURSHIDABAD",West Bengal,Murshidabad,2013,Rural,Teacher Training,Private Un-Aided
S-16494,Matiari D.Ed. College,West Bengal,Nadia,2012,Rural,Teacher Training,Local Body
S-14758,"MATOSHRI EDUCATION SOCIETY'S SATYAJEET D.ED COLLEGE, MEHKAR, BULDANA",Maharashtra,Buldhana,2007,Rural,Teacher Training,Private Un-Aided
S-23909,MATRI GANGAJALI DEGREE COLLEGE,Uttar Pradesh,Ghazipur,-,Rural,Teacher Training,Private Un-Aided
S-5884,MATRUSHRI KHEMIBA PTC COLLEGE SURAT,Gujarat,Surat,2007,Urban,Teacher Training,Private Un-Aided
S-11084,MATRUSHRI VRAJKUVARBEN BACHUBHAI MANVAR PTC COLLEGE DUMIYANI,Gujarat,Rajkot,2003,Rural,Teacher Training,Private Aided (Government Aided)
S-5885,MATRUVANDAN PTC COLLEGE JUNAGADH,Gujarat,Gir Somnath,2006,Rural,Teacher Training,Private Aided (Government Aided)
S-11086,MATUSHRI KHEMIBA PTC COLLEGE UDHNA,Gujarat,Surat,2008,Urban,Teacher Training,Private Un-Aided
S-9611,MATUSHRI SHIKSHAN SEVA MANDAL MATUSHRI ADHYAPAK VIDYALAYA (D. ED. ) SHEGAON SHEGAON,Maharashtra,Buldhana,2009,Rural,Teacher Training,Private Un-Aided
S-14141,"Maulaa Azad D.Ed. College, Burahanpur",Madhya Pradesh,Burhanpur,2007,Rural,Teacher Training,Private Un-Aided
S-17385,"MAULANA AZAD D.El.Ed. COLLEGE, GULARKHEDI,GULABGANJ VIDISHA",Madhya Pradesh,Vidisha,2015,Rural,Teacher Training,Private Un-Aided
S-7592,MAULANA AZAD MUSLIM TEACHER'S TRAINING SCHOOL JODHPUR,Rajasthan,Jodhpur,2007,Urban,Teacher Training,Private Un-Aided
S-15311,Maulana Mohd. ALi Johar D. El. Ed College,Maharashtra,Chhatrapati Sambhajinagar,2001,Urban,Teacher Training,Private Un-Aided
