Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Aishe Code,University Name,University Type
C-17390,"BGS College of Education ,Adichunchanagiri Kshetra, Nagamangala Taluk.",Karnataka,Mandya,www.bgsceacgiri.org,2007,Rural,Constituent / University College,Private Un-Aided,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-57627,B G S FIRST GRADE COLLEGE,Karnataka,Mandya,www.bgsfgc.in,2016,Rural,Constituent / University College,University,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-70574,BGS INSTITUTE OF NURSING SCIENCES,Karnataka,Mandya,https://www.bgsins.edu.in/,-,Rural,Constituent / University College,University,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-75088,"BGS MEDICAL COLLEGE AND HOSPITAL, NAGARUR",Karnataka,Bengaluru Urban,https://bgsmch.acu.edu.in/,2024,Urban,Constituent / University College,University,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-75095,BGS VIJNATHAM INSTITUTE OF ALLIED HEALTH SCIENCES,Karnataka,Bengaluru Urban,https://viahs.bgsmch.acu.edu.in/,2024,Urban,Constituent / University College,Private Un-Aided,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-75109,BGS VIJNATHAM INSTITUTE OF NURSING SCIENCES,Karnataka,Bengaluru Urban,https://vins.bgsmch.acu.edu.in/,2024,Urban,Constituent / University College,Private Un-Aided,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-76083,BGS VIJNATHAM INSTITUTE OF PHARMACEUTICAL SCIENCES,Karnataka,Chikkaballapura,https://bgsvips.in/,2025,Rural,Constituent / University College,University,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-75096,BGS VIJNATHAM INSTITUTE OF PHYSIOTHERAPY,Karnataka,Bengaluru Urban,https://vipt.bgsmch.acu.edu.in/,2024,Urban,Constituent / University College,Private Un-Aided,U-0971,ADICHUNCHANAGIRI UNIVERSITY,State Private University
C-75571,BHAARATH MEDICAL COLLEGE AND HOSPITAL,Tamil Nadu,Chengalpattu,https://bmch.ac.in/,2020,Urban,Constituent / University College,University,U-0446,Bharath Institute of Higher Education & Research,Deemed University-Private
C-39260,"Bhabha Atomic Research Centre (BARC), Mumbai",Maharashtra,Mumbai,www.barc.gov.in,1954,Urban,Constituent / University College,Central Government,U-0304,"Homi Bhabha National Institute, Mumbai",Deemed University-Government
C-48201,BHABHA COLLEGE OF DENTAL SCIENCE,Madhya Pradesh,Bhopal,www.bhabhauniveristy.edu.in,2008,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-35247,"Bhabha College of Education, Bhopal",Madhya Pradesh,Bhopal,https://www.bhabhauniversity.edu.in/,2005,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-52124,BHABHA COLLEGE OF ENGINEERING,Madhya Pradesh,Bhopal,WWW.BHABHACE.IN,-,Urban,Constituent / University College,University,U-0652,RKDF UNIVERSITY,State Private University
C-35998,"Bhabha Engineering Research Institute, Hoshangabad Road",Madhya Pradesh,Bhopal,https://www.bhabhauniversity.edu.in/,2003,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-36213,"Bhabha Engineering Research Institute, MCA",Madhya Pradesh,Bhopal,www.bhabhauniversity.edu.in,2003,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-68683,BHABHA INSTITUTE OF MANAGEMENT,Madhya Pradesh,Bhopal,www.bhabhauniversity.edu.in,2018,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-35122,"Bhabha Management Research Inst. NH 12 Hoshangabad Road Misrod Road, Bhopal",Madhya Pradesh,Bhopal,www.bhabhagroup.in,2003,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-36134,"Bhabha Pharmacy Research Institute, NH12, Hoshangabad Road, Village Jatkhedi Misrod Road, Bhopal",Madhya Pradesh,Bhopal,https://www.bhabhauniversity.edu.in/institute/5/,2004,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-36109,"BHABHA POLYTECHNIC PHARMACY, BHOPAL",Madhya Pradesh,Bhopal,www.bhabhauniversity.edu.in,2003,Urban,Constituent / University College,Private Un-Aided,U-0943,"Bhabha University, Bhopal",State Private University
C-6393,Bhagini Nivedita College,Delhi,South West,www.bhagininivedita.du.ac.in,1993,Rural,Constituent / University College,State Government,U-0120,University of Delhi,Central University
C-312,"BHAGVAN MAHAVIR PHARMACY COLLEGE, SURAT",Gujarat,Surat,https://www.bmusurat.ac.in/Home,2007,Rural,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-78,"Bhagvan Mahavir Polytechnic, Surat",Gujarat,Surat,www.bmusurat.ac.in,2005,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-58072,Bhagwan Arihant Institute of Technology,Gujarat,Surat,www.bmefcolleges.edu.in,2017,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64360,BHAGWAN MAHAVIR CENTRE FOR SKILL DEVELOPMENT,Gujarat,Surat,www.bmusurat.ac.in,-,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64303,BHAGWAN MAHAVIR COLLEGE OF BASIC AND APPLIED SCIENCES,Gujarat,Surat,www.bmusurat.ac.in,2019,Rural,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64300,BHAGWAN MAHAVIR COLLEGE OF COMMERCE AND MANAGEMENT STUDIES,Gujarat,Surat,www.bmusurat.ac.in,2019,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-608,Bhagwan Mahavir College of Computer Application,Gujarat,Surat,https://bmusurat.ac.in/institute-homes/BMCCA-home/,2008,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-71854,BHAGWAN MAHAVIR COLLEGE OF DESIGN AND PLANING,Gujarat,Surat,www.bmusurat.ac.in,-,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-570,Bhagwan Mahavir College of Education,Gujarat,Surat,www.bmusurat.ac.in,2008,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-175,"BHAGWAN MAHAVIR COLLEGE OF ENGG. AND TECH., SURAT",Gujarat,Surat,www.bmusurat.ac.in,2008,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64305,BHAGWAN MAHAVIR COLLEGE OF HOTEL MANAGEMENT,Gujarat,Surat,www.bmusurat.ac.in,2017,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-70977,BHAGWAN MAHAVIR COLLEGE OF LEGAL EDUCATION,Gujarat,Surat,www.bmusurat.ac.in,-,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64304,BHAGWAN MAHAVIR COLLEGE OF LIBREAL ARTS HUMANITIES,Gujarat,Surat,www.bmusurat.ac.in,2020,Rural,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-291,"Bhagwan Mahavir College of Management (MBA)(SFI),Vesu,Surat.",Gujarat,Surat,www.bmusurat.ac.in,2007,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-49616,"BHAGWAN MAHAVIR COLLEGE OF MANAGEMENT (MBA)(SFI),VESU,SURAT (SECOND SHIFT) - NEW",Gujarat,Surat,www.bmusurat.ac.in,2012,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-49617,BHAGWAN MAHAVIR COLLEGE OF MANAGEMENT-MCA-(SFI)-SECOND SHIFT-NEW,Gujarat,Surat,www.bmusurat.ac.in,2012,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-366,Bhagwan Mahavir College of Management-Surat (MCA ) (SFI),Gujarat,Surat,www.bmusurat.ac.in,2008,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64308,BHAGWAN MAHAVIR COLLEGE OF NURSING,Gujarat,Surat,www.bmusurat.ac.in,2020,Rural,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-64307,BHAGWAN MAHAVIR COLLEGE OF PHYSICAL EDUCATION,Gujarat,Surat,www.bmusurat.ac.in,2008,Urban,Constituent / University College,University,U-1074,BHAGWAN MAHAVIR UNIVERSITY,State Private University
C-45271,"BHAGWANT RAO MANDALOI, COLLEGE OF AGRICULTURE, KHANDWA",Madhya Pradesh,Khandwa (East Nimar),www.rvskvv.net,1987,Urban,Constituent / University College,State Government,U-0288,"Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya, Gwalior",State Public University
C-32929,Bhai Parmanand DSEU Shakurpur Campus - II,Delhi,East,www.bpibs.in,1982,Urban,Constituent / University College,State Government,U-1146,Delhi Skill and Entrepreneurship University,State Public University
C-35816,"Bharathidasan University College, Orathanadu - 614 625",Tamil Nadu,Thanjavur,www.gascwond.ac.in,2006,Urban,Constituent / University College,State Government,U-0448,"Bharathidasan University, Tiruchirappalli",State Public University
C-35785,"Bharathidasan University Constituent Arts & Science College (Co-education),  Kaadambadi",Tamil Nadu,Nagapattinam,bdu.ac.in,2012,Rural,Constituent / University College,State Government,U-0448,"Bharathidasan University, Tiruchirappalli",State Public University
C-35862,"Bharathidasan University Constituent Arts & Science College (Co-education),  Nannilam, Thiruvarur District",Tamil Nadu,Thiruvarur,-,2011,Rural,Constituent / University College,University,U-0448,"Bharathidasan University, Tiruchirappalli",State Public University
C-35806,"Bharathidasan University Constituent College, Lalgudi - 621 601",Tamil Nadu,Tiruchirappalli,www.bdu.ac.in,2008,Rural,Constituent / University College,University,U-0448,"Bharathidasan University, Tiruchirappalli",State Public University
C-66794,BHARATHIDASAN UNIVERSITY CONSTITUENT MODEL ARTS AND SCIENCE COLLEGE FOR WOMEN,Tamil Nadu,Perambalur,www.gascwv.in,2013,Rural,Constituent / University College,State Government,U-0448,"Bharathidasan University, Tiruchirappalli",State Public University
C-35779,"Bharathidasan University Model College, Vedaranyam - 614 810",Tamil Nadu,Nagapattinam,www.bdu.ac.in,2011,Urban,Constituent / University College,State Government,U-0448,"Bharathidasan University, Tiruchirappalli",State Public University
C-75639,BHARATH INSTITUTE OF LAW,Tamil Nadu,Chengalpattu,https://basc.ac.in/,2017,Urban,Constituent / University College,University,U-0446,Bharath Institute of Higher Education & Research,Deemed University-Private
C-72787,BHARATH INSTITUTE OF SCIENCE AND TECHNOLOGY    ,Tamil Nadu,Chengalpattu,www.bharathuniv.ac.in,2003,Urban,Constituent / University College,University,U-0446,Bharath Institute of Higher Education & Research,Deemed University-Private
C-6399,Bharati College,Delhi,West,www.bharaticollege.du.ac.in,1971,Urban,Constituent / University College,Central Government,U-0120,University of Delhi,Central University
C-35417," Bharati Vidyapeeth (Deemed to be University) College of Engineering, Pune",Maharashtra,Pune,https://www.bvuniversity.edu.in/coepune/,1983,Urban,Constituent / University College,Private Un-Aided,U-0292,"Bharati Vidyapeeth, Pune",Deemed University-Private
C-35437,"Bharati Vidyapeeth Deemed to be University College of Nursing, Sangli",Maharashtra,Sangli,https://www.bvuniversity.edu.in/consangli/,2007,Urban,Constituent / University College,Private Un-Aided,U-0292,"Bharati Vidyapeeth, Pune",Deemed University-Private
C-35419,"Bharati Vidyapeeth ( Deemed to be University) Dental College and Hospital, Navi Mumbai",Maharashtra,Thane,https://dchmumbai.bharatividyapeeth.edu,2004,Urban,Constituent / University College,Private Un-Aided,U-0292,"Bharati Vidyapeeth, Pune",Deemed University-Private
C-9632,"Bharat Mishra Sanskrit College, Chapra",Bihar,Saran,www.bmsanskritmahavidyalaya.com,1966,Urban,Constituent / University College,University,U-0067,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-6387,Bhaskaracharya College of Applied Sciences,Delhi,South West,http://bcas.du.ac.in,1995,Urban,Constituent / University College,State Government,U-0120,University of Delhi,Central University
C-75542,"BHAUSAHEB PHUNDKAR GOVERNMENT AGRICULTURE COLLEGE, BULDHANA",Maharashtra,Buldhana,-,2023,Urban,Constituent / University College,University,U-0302,"Dr. Panjabrao Deshmukh Krishi Vidyapeeth, Akola",State Public University
C-6360,Bhim Rao Ambedkar College,Delhi,North East,www.drbrambedkarcollege.ac.in,1991,Urban,Constituent / University College,State Government,U-0120,University of Delhi,Central University
C-69535,BHOLA CHANDRAVANSI COLLEGE OF SCIENCE,Jharkhand,Palamu,WWW.BCCSBISHRAMPUR.COM,-,Urban,Constituent / University College,Private Un-Aided,U-1072,RAMCHANDRA CHANDRAVANSI UNIVERSITY,State Private University
C-8349,"Bhola Paswan Shastri Agricultural College, Purnia",Bihar,Purnia,https://www.bausabour.ac.in/faculty-strength.aspx?cc=002,2010,Urban,Constituent / University College,University,U-0060,"Bihar Agricultural University, Sabour",State Public University
C-6488,"Bhola Prasad singh College, Bhore",Bihar,Gopalganj,https://bpscollegebhore.ac.in,1977,Rural,Constituent / University College,State Government,U-0066,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-486,"Bhulabhai Vanmalibhai Patel Institute of Business Management, Computer & Information Technology",Gujarat,Surat,http://www.bvpinst.edu.in,1998,Rural,Constituent / University College,University,U-0668,UKA TARSADIA UNIVERSITY,State Private University
C-69983,BHULABHAI VANMALIBHAI PATEL INSTITUTE OF COMPUTER SCIENCE,Gujarat,Surat,http://bvpinst.edu.in/Computer.html,-,Rural,Constituent / University College,University,U-0668,UKA TARSADIA UNIVERSITY,State Private University
C-8347,"Bihar Agricultural College, Sabour",Bihar,Bhagalpur,www.bausabour.ac.in,1908,Rural,Constituent / University College,University,U-0060,"Bihar Agricultural University, Sabour",State Public University
C-22855,Bihar National College,Bihar,Patna,www.bncollegepatna.com,1889,Urban,Constituent / University College,State Government,U-0074,"Patna University, Patna",State Public University
C-8350,"Bihar Veterinary College, Patna",Bihar,Patna,http://www.bvcpatna.org.in,1927,Urban,Constituent / University College,University,U-0997,BIHAR ANIMAL SCIENCES UNIVERSITY,State Public University
C-7055,Bimal Chandra College of Law,West Bengal,Murshidabad,bcckandi.org,2002,Rural,Constituent / University College,Private Un-Aided,U-0576,"Kalyani University, Kalyani",State Public University
C-55690,Binary Skill Development Training Centre,Gujarat,Anand,-,-,Urban,Constituent / University College,University,U-0331,"Tata Institute of Social Sciences, Mumbai",Deemed University-Government Aided
C-55691,Binary Skill Development Training - Lunawada,Gujarat,Mahisagar,-,-,Urban,Constituent / University College,University,U-0331,"Tata Institute of Social Sciences, Mumbai",Deemed University-Government Aided
C-39355,"Binayak Acharya College, Berhampur",Odisha,Ganjam,www.binayakacharyacollege.in,1981,Urban,Constituent / University College,State Government,U-0350,"Berhampur University, Berhampur",State Public University
C-15047,Birsa College,Jharkhand,Khunti,www.birsacollege.com,1961,Rural,Constituent / University College,State Government,U-0209,"Ranchi University, Ranchi",State Public University
C-24843,Biswanath College of Agriculture,Assam,Sonitpur,www.aau.ac.in,1988,Rural,Constituent / University College,University,U-0048,"Assam Agricultural University, Jorhat",State Public University
C-8767,B. M. A. College,Bihar,Darbhanga,www.bmac.ac.in,1970,Rural,Constituent / University College,State Government,U-0068,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-8759,"B. M.College,Rahika",Bihar,Madhubani,www.bmcollege.in,1971,Rural,Constituent / University College,University,U-0068,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-17619,"B.N. College, Bhagalpur",Bihar,Bhagalpur,www.bncollegebgp.ac.in,1960,Urban,Constituent / University College,State Government,U-0076,"T.M. Bhagalpur University, Bhagalpur",State Public University
