Aishe Code,Name,State,District,Year Of Establishment,Location,Standalone Type,Manegement
S-17243,"GOVT.POLYTECHNIC, ASTHAWAN",Bihar,Nalanda,2013,Rural,Technical/Polytechnic,State Government
S-1293,GOVT. POLYTECHNIC ATHANI,Karnataka,Belagavi,2009,Rural,Technical/Polytechnic,State Government
S-18665,GOVT POLYTECHNIC BAIJPUR BHITI AMBEDKAR NAGAR,Uttar Pradesh,Ambedkar Nagar,2015,Rural,Technical/Polytechnic,State Government
S-1111,GOVT. POLYTECHNIC BANIKHETH CHAMBA,Himachal Pradesh,Chamba,2007,Rural,Technical/Polytechnic,State Government
S-3211,GOVT. POLYTECHNIC BASTI,Uttar Pradesh,Basti,1965,Urban,Technical/Polytechnic,State Government
S-536,GOVT POLYTECHNIC BELLAMPALLY,Telangana,Adilabad,1993,Urban,Technical/Polytechnic,Central Government
S-16933,"GOVT.POLYTECHNIC,BHADRAK",Odisha,Bhadrak,2017,Rural,Technical/Polytechnic,State Government
S-16185,GOVT. POLYTECHNIC CHANDRAGIRI,Andhra Pradesh,Chittoor,2008,Rural,Technical/Polytechnic,State Government
S-20118,GOVT POLYTECHNIC CHANNAGIRI,Karnataka,Davanagere,2021,Rural,Technical/Polytechnic,State Government
S-1294,GOVT. POLYTECHNIC CHANNASANDRA,Karnataka,Bengaluru Urban,2009,Urban,Technical/Polytechnic,State Government
S-15331,"Govt. Polytechnic, Chegunta",Telangana,Medak,2014,Rural,Technical/Polytechnic,State Government
S-16654,GOVT.POLYTECHNIC CHHABILHAKHOR SADAR BASTI,Uttar Pradesh,Basti,2014,Urban,Technical/Polytechnic,State Government
S-17166,"Govt. Polytechnic, Chhapar, Charkhi Dadri",Haryana,Charkhi Dadri,2017,Rural,Technical/Polytechnic,State Government
S-1554,GOVT.POLYTECHNIC COLLEGE ALIRAJPUR,Madhya Pradesh,Alirajpur,2010,Rural,Technical/Polytechnic,State Government
S-1555,GOVT.POLYTECHNIC COLLEGE ANUPPUR,Madhya Pradesh,Anuppur,2010,Rural,Technical/Polytechnic,State Government
S-1557,GOVT.POLYTECHNIC COLLEGE BADWANI,Madhya Pradesh,Barwani,2003,Rural,Technical/Polytechnic,State Government
S-1558,GOVT.POLYTECHNIC COLLEGE BALAGHAT,Madhya Pradesh,Balaghat,1962,Urban,Technical/Polytechnic,State Government
S-15115,Govt. Polytechnic College Bandipora,Jammu and Kashmir,Bandipora,2012,Rural,Technical/Polytechnic,State Government
S-1559,GOVT.POLYTECHNIC COLLEGE BETUL,Madhya Pradesh,Betul,1988,Rural,Technical/Polytechnic,State Government
S-1560,GOVT.POLYTECHNIC COLLEGE BHIND,Madhya Pradesh,Bhind,2001,Urban,Technical/Polytechnic,State Government
S-15077,GOVT POLYTECHNIC COLLEGE BUDGAM,Jammu and Kashmir,Budgam,2012,Rural,Technical/Polytechnic,State Government
S-1501,GOVT. POLYTECHNIC COLLEGE CHELAKKARA,Kerala,Thrissur,1999,Rural,Technical/Polytechnic,State Government
S-1562,GOVT.POLYTECHNIC COLLEGE CHHINDWARA,Madhya Pradesh,Chhindwara,1998,Urban,Technical/Polytechnic,State Government
S-1563,GOVT.POLYTECHNIC COLLEGE DABRA,Madhya Pradesh,Gwalior,1995,Rural,Technical/Polytechnic,State Government
S-1564,GOVT.POLYTECHNIC COLLEGE DATIA,Madhya Pradesh,Datia,2010,Rural,Technical/Polytechnic,State Government
S-1565,GOVT.POLYTECHNIC COLLEGE DEWAS,Madhya Pradesh,Dewas,2010,Rural,Technical/Polytechnic,State Government
S-1566,GOVT.POLYTECHNIC COLLEGE DINDORI,Madhya Pradesh,Dindori,2009,Rural,Technical/Polytechnic,State Government
S-15219,GOVT. POLYTECHNIC COLLEGE DODA,Jammu and Kashmir,Doda,2012,Rural,Technical/Polytechnic,State Government
S-2804,GOVT POLYTECHNIC COLLEGE FOR WOMEN -COIMBATORE,Tamil Nadu,Coimbatore,1964,Urban,Technical/Polytechnic,State Government
S-2805,GOVT POLYTECHNIC COLLEGE FOR WOMEN -MADAKKULAM,Tamil Nadu,Madurai,1963,Urban,Technical/Polytechnic,State Government
S-1567,GOVT.POLYTECHNIC COLLEGE HARDA,Madhya Pradesh,Harda,1962,Urban,Technical/Polytechnic,State Government
S-26853,GOVT POLYTECHNIC COLLEGE INDERGARH,Rajasthan,Bundi,2025,Rural,Technical/Polytechnic,State Government
S-15727,GOVT. POLYTECHNIC COLLEGE ITARSI,Madhya Pradesh,Narmadapuram,2011,Urban,Technical/Polytechnic,State Government
S-1502,GOVT. POLYTECHNIC COLLEGE KALAMSSERY,Kerala,Ernakulam,1951,Urban,Technical/Polytechnic,State Government
S-1569,GOVT.POLYTECHNIC COLLEGE KATNI,Madhya Pradesh,Katni,2010,Rural,Technical/Polytechnic,State Government
S-1570,GOVT.POLYTECHNIC COLLEGE KHARGONE,Madhya Pradesh,Khargone (West Nimar),1991,Urban,Technical/Polytechnic,State Government
S-1571,GOVT.POLYTECHNIC COLLEGE KHIRSADOH,Madhya Pradesh,Chhindwara,1958,Rural,Technical/Polytechnic,State Government
S-1572,GOVT.POLYTECHNIC COLLEGE KHURAI,Madhya Pradesh,Sagar,1962,Urban,Technical/Polytechnic,State Government
S-1503,GOVT. POLYTECHNIC COLLEGE KORATTY,Kerala,Thrissur,1994,Rural,Technical/Polytechnic,State Government
S-1504,GOVT. POLYTECHNIC COLLEGE KOTHAMANGALAM,Kerala,Ernakulam,1983,Rural,Technical/Polytechnic,State Government
S-1505,GOVT. POLYTECHNIC COLLEGE KUNNAMKULAM,Kerala,Thrissur,1994,Urban,Technical/Polytechnic,State Government
S-1573,GOVT.POLYTECHNIC COLLEGE MANDSAUR,Madhya Pradesh,Mandsaur,2010,Rural,Technical/Polytechnic,State Government
S-19413,GOVT POLYTECHNIC COLLEGE MANJERI,Kerala,Malappuram,2016,Rural,Technical/Polytechnic,State Government
S-1550,GOVT. POLYTECHNIC COLLEGE MORENA,Madhya Pradesh,Morena,1984,Urban,Technical/Polytechnic,State Government
S-17689,"govt. polytechnic college, nasrullaganj",Madhya Pradesh,Sehore,2011,Urban,Technical/Polytechnic,State Government
S-1506,GOVT. POLYTECHNIC COLLEGE NEDUMKANDAM,Kerala,Idukki,1999,Rural,Technical/Polytechnic,State Government
S-1575,GOVT.POLYTECHNIC COLLEGE PACHORE,Madhya Pradesh,Rajgarh,1987,Rural,Technical/Polytechnic,State Government
S-1507,GOVT. POLYTECHNIC COLLEGE PERINTHALMANNA,Kerala,Malappuram,1961,Rural,Technical/Polytechnic,State Government
S-1508,GOVT. POLYTECHNIC COLLEGE PERUMBAVOOR,Kerala,Ernakulam,1994,Rural,Technical/Polytechnic,State Government
S-1509,GOVT. POLYTECHNIC COLLEGE PURAPPUZHA,Kerala,Idukki,2000,Rural,Technical/Polytechnic,State Government
S-1577,GOVT.POLYTECHNIC COLLEGE RAGHOGARH,Madhya Pradesh,Guna,1998,Rural,Technical/Polytechnic,State Government
S-1578,GOVT.POLYTECHNIC COLLEGE RAISEN,Madhya Pradesh,Raisen,2010,Urban,Technical/Polytechnic,State Government
S-15081,Govt. Polytechnic College Reasi,Jammu and Kashmir,Reasi,2012,Rural,Technical/Polytechnic,State Government
S-1579,GOVT.POLYTECHNIC COLLEGE REWA,Madhya Pradesh,Rewa,-,Urban,Technical/Polytechnic,State Government
S-1580,GOVT.POLYTECHNIC COLLEGE SAGAR,Madhya Pradesh,Sagar,1986,Rural,Technical/Polytechnic,State Government
S-1581,GOVT.POLYTECHNIC COLLEGE SANAWAD,Madhya Pradesh,Khargone (West Nimar),1965,Rural,Technical/Polytechnic,State Government
S-1583,GOVT.POLYTECHNIC COLLEGE SEONI,Madhya Pradesh,Seoni,1964,Urban,Technical/Polytechnic,State Government
S-1584,GOVT.POLYTECHNIC COLLEGE SHAHDOL,Madhya Pradesh,Shahdol,1960,Urban,Technical/Polytechnic,State Government
S-1585,GOVT.POLYTECHNIC COLLEGE SHAJAPUR,Madhya Pradesh,Shajapur,2010,Urban,Technical/Polytechnic,State Government
S-1587,GOVT.POLYTECHNIC COLLEGE SHIVPURI,Madhya Pradesh,Shivpuri,2009,Urban,Technical/Polytechnic,State Government
S-1588,GOVT.POLYTECHNIC COLLEGE SIDHI,Madhya Pradesh,Sidhi,2009,Rural,Technical/Polytechnic,State Government
S-17601,govt. polytechnic college sironj,Madhya Pradesh,Vidisha,2011,Urban,Technical/Polytechnic,State Government
S-1589,GOVT.POLYTECHNIC COLLEGE TIKAMGARH,Madhya Pradesh,Tikamgarh,1995,Urban,Technical/Polytechnic,State Government
S-20766,GOVT POLYTECHNIC COLLEGE UCCHAIN,Rajasthan,Bharatpur,2021,Urban,Technical/Polytechnic,State Government
S-16138,"GOVT POLYTECHNIC COLLEGE, VALANGAIMAN 612804",Tamil Nadu,Thiruvarur,2016,Rural,Technical/Polytechnic,State Government
S-1510,GOVT. POLYTECHNIC COLLEGE VANDIPERIYAR KUMILY,Kerala,Idukki,1998,Rural,Technical/Polytechnic,State Government
S-1591,GOVT.POLYTECHNIC COLLEGE WAIDHAN,Madhya Pradesh,Singrauli,1983,Rural,Technical/Polytechnic,State Government
S-17562,Govt. Polytechnic Dhangar,Haryana,Fatehabad,2016,Rural,Technical/Polytechnic,State Government
S-16230,Govt. Polytechnic Etah,Uttar Pradesh,Etah,2013,Rural,Technical/Polytechnic,State Government
S-537,GOVT POLYTECHNIC FOR MINORITIES GUNTUR,Andhra Pradesh,Guntur,1998,Rural,Technical/Polytechnic,State Government
S-538,GOVT POLYTECHNIC FOR MINORITIES KURNOOL,Andhra Pradesh,Kurnool,1998,Rural,Technical/Polytechnic,State Government
S-539,GOVT POLYTECHNIC FOR WOMEN BHEEMUNIPATNAM,Andhra Pradesh,Visakhapatnam,1984,Rural,Technical/Polytechnic,State Government
S-540,GOVT POLYTECHNIC FOR WOMEN CUDDAPAH,Andhra Pradesh,Y.S.R. Kadapa,1985,Rural,Technical/Polytechnic,State Government
S-541,GOVT POLYTECHNIC FOR WOMEN GUNTUR,Andhra Pradesh,Guntur,1967,Urban,Technical/Polytechnic,State Government
S-1295,GOVT. POLYTECHNIC FOR WOMEN HASSAN,Karnataka,Hassan,1983,Urban,Technical/Polytechnic,State Government
S-542,GOVT POLYTECHNIC FOR WOMEN HINDUPUR,Andhra Pradesh,Ananthapuramu,1985,Urban,Technical/Polytechnic,State Government
S-1136,GOVT. POLYTECHNIC FOR WOMEN JAMMU,Jammu and Kashmir,Jammu,1988,Urban,Technical/Polytechnic,Central Government
S-15332,"Govt. Polytechnic for Women, Jogipet",Telangana,Medak,2014,Rural,Technical/Polytechnic,State Government
S-543,GOVT POLYTECHNIC FOR WOMEN KAKINADA,Andhra Pradesh,East Godavari,1961,Urban,Technical/Polytechnic,State Government
S-1112,GOVT. POLYTECHNIC FOR WOMEN KANDAGHAT DISTT. SOLAN,Himachal Pradesh,Solan,1984,Rural,Technical/Polytechnic,State Government
S-544,GOVT POLYTECHNIC FOR WOMEN MEDAK,Telangana,Medak,1986,Rural,Technical/Polytechnic,State Government
S-565,GOVT. POLYTECHNIC FOR WOMEN (MINORITIES) VIKARABAD RR DIST.,Telangana,Ranga Reddy,1998,Urban,Technical/Polytechnic,State Government
S-545,GOVT POLYTECHNIC FOR WOMEN NANDIGAMA,Andhra Pradesh,Krishna,1988,Urban,Technical/Polytechnic,State Government
S-546,GOVT POLYTECHNIC FOR WOMEN NELLORE,Andhra Pradesh,Sri Potti Sriramulu Nellore,1984,Urban,Technical/Polytechnic,State Government
S-547,GOVT POLYTECHNIC FOR WOMEN NIZAMABAD,Telangana,Nizamabad,1985,Urban,Technical/Polytechnic,State Government
S-548,GOVT POLYTECHNIC FOR WOMEN PALAMANERU,Andhra Pradesh,Chittoor,1985,Rural,Technical/Polytechnic,State Government
S-15325,"Govt. Polytechnic for Women, Pebbair",Telangana,Mahabubnagar,2014,Rural,Technical/Polytechnic,State Government
S-20717,GOVT POLYTECHNIC FOR WOMEN REHAN,Himachal Pradesh,Kangra,2021,Rural,Technical/Polytechnic,State Government
S-15330,"Govt. Polytechnic for Women, Siddipet",Telangana,Siddipet,2014,Rural,Technical/Polytechnic,State Government
S-549,GOVT POLYTECHNIC FOR WOMEN SRIKAKULAM,Andhra Pradesh,Srikakulam,1993,Rural,Technical/Polytechnic,State Government
S-1137,GOVT. POLYTECHNIC FOR WOMEN SRINAGAR,Jammu and Kashmir,Srinagar,1986,Urban,Technical/Polytechnic,State Government
S-550,GOVT POLYTECHNIC FOR WOMEN SURYAPET NALGONDA,Telangana,Nalgonda,1988,Rural,Technical/Polytechnic,State Government
S-551,GOVT POLYTECHNIC FOR WOMEN WARANGAL,Telangana,Warangal,1980,Urban,Technical/Polytechnic,State Government
S-15327,"Govt. Polytechnic, Gadwal",Telangana,Mahabubnagar,2009,Rural,Technical/Polytechnic,State Government
S-15333,"Govt. Polytechnic, Gomaram (Narsapur)",Telangana,Medak,2008,Rural,Technical/Polytechnic,State Government
S-552,GOVT POLYTECHNIC GUDUR,Andhra Pradesh,Sri Potti Sriramulu Nellore,1957,Urban,Technical/Polytechnic,State Government
S-1113,GOVT. POLYTECHNIC HAMIRPUR,Himachal Pradesh,Hamirpur,1963,Rural,Technical/Polytechnic,State Government
S-15420,"Govt Polytechnic, Jainti",Uttarakhand,Almora,2014,Rural,Technical/Polytechnic,State Government
S-1296,GOVT. POLYTECHNIC JALAKI,Karnataka,Vijayapura,2009,Rural,Technical/Polytechnic,State Government
S-18327,"Govt. Polytechnic, Jamalpur Shekhon",Haryana,Fatehabad,2018,Rural,Technical/Polytechnic,State Government
S-1114,GOVT. POLYTECHNIC KANGRA,Himachal Pradesh,Kangra,1992,Urban,Technical/Polytechnic,State Government
S-15104,"Govt. Polytechnic, Kishtwar",Jammu and Kashmir,Kishtwar,2012,Rural,Technical/Polytechnic,State Government
S-15323,"Govt. Polytechnic, Korutla",Telangana,Jagitial,2008,Urban,Technical/Polytechnic,State Government
S-15328,"Govt. Polytechnic, Kosgi",Telangana,Mahabubnagar,2014,Rural,Technical/Polytechnic,State Government
S-15335,"Govt. Polytechnic, Kotagiri",Telangana,Nizamabad,2008,Rural,Technical/Polytechnic,State Government
S-553,GOVT POLYTECHNIC KOTHAGUDEM,Telangana,Khammam,1956,Rural,Technical/Polytechnic,State Government
S-15079,Govt polytechnic leh,Ladakh,Leh Ladakh,2005,Urban,Technical/Polytechnic,State Government
S-15324,"Govt. Polytechnic, Madhira",Telangana,Khammam,2008,Rural,Technical/Polytechnic,State Government
S-554,GOVT POLYTECHNIC MAHABOOBNAGAR,Telangana,Mahabubnagar,1956,Urban,Technical/Polytechnic,State Government
S-566,GOVT. POLYTECHNIC MASAB TANK HYDERABAD,Telangana,Hyderabad,1954,Urban,Technical/Polytechnic,State Government
S-15337,"Govt. Polytechnic, Medchal",Telangana,Ranga Reddy,2013,Urban,Technical/Polytechnic,State Government
S-16428,"GOVT POLYTECHNIC ,NAGARJUNA SAGAR",Telangana,Nalgonda,2016,Rural,Technical/Polytechnic,State Government
S-555,GOVT POLYTECHNIC NALGONDA,Telangana,Nalgonda,1980,Rural,Technical/Polytechnic,State Government
S-17929,Govt. Polytechnic Nanakpur,Haryana,Panchkula,2018,Rural,Technical/Polytechnic,State Government
S-15336,"Govt. Polytechnic, Nandipet",Telangana,Nizamabad,2008,Rural,Technical/Polytechnic,State Government
S-15329,"Govt. Polytechnic, Narayankhed",Telangana,Sangareddy,2009,Rural,Technical/Polytechnic,State Government
S-556,GOVT POLYTECHNIC NARSIPATNAM,Andhra Pradesh,Visakhapatnam,1985,Rural,Technical/Polytechnic,State Government
S-15334,"Govt. Polytechnic, Navipet",Telangana,Nizamabad,2014,Rural,Technical/Polytechnic,State Government
S-557,GOVT POLYTECHNIC NELLORE,Andhra Pradesh,Sri Potti Sriramulu Nellore,1960,Urban,Technical/Polytechnic,State Government
S-558,GOVT POLYTECHNIC NIZAMABAD,Telangana,Nizamabad,1959,Urban,Technical/Polytechnic,State Government
S-559,GOVT POLYTECHNIC PRODDATUR,Andhra Pradesh,Y.S.R. Kadapa,1959,Urban,Technical/Polytechnic,State Government
S-15135,"GOVT.POLYTECHNIC,PURI",Odisha,Puri,2014,Rural,Technical/Polytechnic,State Government
S-710,GOVT. POLYTECHNIC PURNEA,Bihar,Purnia,1960,Urban,Technical/Polytechnic,State Government
S-16165,"GOVT.POLYTECHNIC,RAJAMPETA",Andhra Pradesh,Y.S.R. Kadapa,2008,Rural,Technical/Polytechnic,State Government
S-20358,GOVT POLYTECHNIC RAJPUR SADHAURA,Haryana,Yamunanagar,2021,Rural,Technical/Polytechnic,State Government
S-15080,"Govt. Polytechnic, Ramban",Jammu and Kashmir,Ramban,2012,Rural,Technical/Polytechnic,Central Government
S-1115,GOVT. POLYTECHNIC ROHROO SHIMLA,Himachal Pradesh,Shimla,1985,Rural,Technical/Polytechnic,State Government
S-711,GOVT. POLYTECHNIC SAHARSA,Bihar,Saharsa,1966,Urban,Technical/Polytechnic,State Government
S-15307,GOVT POLYTECHNIC SAMBA,Jammu and Kashmir,Samba,2012,Rural,Technical/Polytechnic,State Government
S-570,GOVT.POLYTECHNIC SECUENDERABAD,Telangana,Hyderabad,1977,Urban,Technical/Polytechnic,State Government
S-22049,GOVT POLYTECHNIC SHARDHANA MEERUT,Uttar Pradesh,Meerut,-,Rural,Technical/Polytechnic,State Government
S-17560,GOVT. POLYTECHNIC SHERGARH KAITHAL,Haryana,Kaithal,2017,Rural,Technical/Polytechnic,State Government
S-18239,Govt. Polytechnic Sinduria,Uttar Pradesh,Sonbhadra,2016,Rural,Technical/Polytechnic,State Government
S-560,GOVT POLYTECHNIC SRIKAKULAM,Andhra Pradesh,Srikakulam,1961,Urban,Technical/Polytechnic,State Government
S-15338,"Govt. Polytechnic, Station Ghanpur",Telangana,Warangal,2008,Rural,Technical/Polytechnic,State Government
S-1116,"GOVT. POLYTECHNIC SUNDERNAGAR, MANDI",Himachal Pradesh,Mandi,1959,Urban,Technical/Polytechnic,State Government
S-1117,"GOVT. POLYTECHNIC TALWAR, (JAISINGHPUR), KANGRA",Himachal Pradesh,Kangra,2008,Rural,Technical/Polytechnic,State Government
S-17444,"GOVT. POLYTECHNIC TEKARI, GAYA",Bihar,Gaya,2016,Rural,Technical/Polytechnic,State Government
S-19634,GOVT POLYTECHNIC UMRI KURUKSHETRA,Haryana,Kurukshetra,2020,Rural,Technical/Polytechnic,State Government
S-15326,"Govt. Polytechnic, Vaddepally",Telangana,Mahabubnagar,2014,Urban,Technical/Polytechnic,State Government
S-561,GOVT POLYTECHNIC VIJAYAWADA,Andhra Pradesh,Krishna,1946,Urban,Technical/Polytechnic,State Government
S-562,GOVT POLYTECHNIC VISAKHAPATNAM,Andhra Pradesh,Visakhapatnam,1956,Urban,Technical/Polytechnic,State Government
S-563,GOVT POLYTECHNIC WARANGAL,Telangana,Warangal,1955,Urban,Technical/Polytechnic,State Government
S-16726,GOVT TOOL ROOM AND TRAINING CENTER GOWRIBIDANURU,Karnataka,Chikkaballapura,2016,Rural,Technical/Polytechnic,State Government
S-18877,Govt Tool Room and Training Center Hosapete,Karnataka,Ballari,1996,Rural,Technical/Polytechnic,State Government
S-15060,GOVT.TOOL ROOM AND TRAINING CENTRE-BANGALORE,Karnataka,Bengaluru Urban,1972,Urban,Technical/Polytechnic,State Government
S-17693,GOVT. TOOL ROOM AND TRAINING CENTRE CHIKODI,Karnataka,Belagavi,2017,Rural,Technical/Polytechnic,State Government
S-15098,Govt. Tool Room And Training Centre-Dakshina Kannada,Karnataka,Dakshina Kannada,1994,Urban,Technical/Polytechnic,State Government
S-18773,Govt tool room and training centre gttc,Karnataka,Tumakuru,2009,Rural,Technical/Polytechnic,State Government
S-18168,GOVT TOOL ROOM And TRAINING CENTRE- GUNDLUPET,Karnataka,Chamarajanagar,2007,Urban,Technical/Polytechnic,State Government
S-15162,GOVT. TOOL ROOM AND TRAINING CENTRE-HARIHAR,Karnataka,Davanagere,1998,Urban,Technical/Polytechnic,State Government
S-15373,"GOVT TOOL ROOM AND TRAINING CENTRE, HUMNABAD",Karnataka,Bidar,2007,Urban,Technical/Polytechnic,State Government
S-16725,"GOVT. TOOL ROOM AND TRAINING CENTRE, KADUR",Karnataka,Chikkamagaluru,2007,Urban,Technical/Polytechnic,State Government
S-20474,GOVT TOOL ROOM AND TRAINING CENTRE KALABURAGI,Karnataka,Kalaburagi,1994,Urban,Technical/Polytechnic,State Government
S-15134,"GOVT. TOOL ROOM AND TRAINING CENTRE, KANAKAPURA",Karnataka,Bengaluru South,2005,Urban,Technical/Polytechnic,State Government
S-15633,GOVT TOOL ROOM AND TRAINING CENTRE KOLAR,Karnataka,Kolar,2009,Urban,Technical/Polytechnic,State Government
S-19918,GOVT TOOL ROOM AND TRAINING CENTRE KOPPAL,Karnataka,Koppal,2021,Rural,Technical/Polytechnic,State Government
S-15070,GOVT. TOOL ROOM AND TRAINING CENTRE- KUDALASANGAMA,Karnataka,Bagalkote,2000,Rural,Technical/Polytechnic,State Government
S-15072,GOVT.TOOL ROOM AND TRAINING CENTRE-Mandya,Karnataka,Mandya,2000,Rural,Technical/Polytechnic,State Government
S-15099,GOVT.TOOL ROOM AND TRAINING CENTRE-Mysore,Karnataka,Mysuru,1992,Urban,Technical/Polytechnic,State Government
S-26204,GOVT TOOL ROOM AND TRAINING  CENTRE NELAGOLA,Karnataka,Haveri,2025,Rural,Technical/Polytechnic,State Government
S-15095,GOVT TOOL ROOM AND TRAINING CENTRE-Raichur,Karnataka,Raichur,2006,Urban,Technical/Polytechnic,Central Government
S-15137,GOVT.TOOL ROOM And TRAINING CENTRE- Shimoga,Karnataka,Shivamogga,2010,Urban,Technical/Polytechnic,State Government
S-15136,GOVT TOOL ROOM And TRAINING CENTREUDYAMBAGH,Karnataka,Belagavi,1997,Urban,Technical/Polytechnic,State Government
S-15163,GOVT TOOL ROOM TRAINING CENTRE DHARWAD,Karnataka,Dharwad,1998,Urban,Technical/Polytechnic,State Government
S-712,GOVT. WOMEN POLYTEHNIC MUZAFFARPUR,Bihar,Muzaffarpur,1985,Rural,Technical/Polytechnic,State Government
S-1551,GOVT. WOMENS POLYTECHNIC COLLEGE BHOPAL,Madhya Pradesh,Bhopal,1964,Urban,Technical/Polytechnic,State Government
S-1552,GOVT. WOMENS POLYTECHNIC COLLEGE GWALIOR,Madhya Pradesh,Gwalior,1994,Urban,Technical/Polytechnic,State Government
S-713,GOVT. WOMEN'S POLYTECHNIC PATNA,Bihar,Patna,1985,Urban,Technical/Polytechnic,State Government
S-15103,G P C SHOPIAN,Jammu and Kashmir,Shopian,2012,Rural,Technical/Polytechnic,State Government
S-2790,G.P. POLYTECHNIC COLLEGE PALNANGUPPAM,Tamil Nadu,Vellore,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-23302,GRAMODAYA COLLEGE OF MEDICAL SCIENCES,Uttar Pradesh,Ayodhya,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-18669,GREATER NOIDA POLYTECHNIC COLLEGE,Uttar Pradesh,Gautam Buddha Nagar,2017,Urban,Technical/Polytechnic,Private Un-Aided
S-20744,GREEN HIILLS PHARMACY COLLEGE,Himachal Pradesh,Solan,-,Rural,Technical/Polytechnic,Private Un-Aided
S-1118,GREEN HILLS POLYTECHNIC COLLEGE KUMARHATI SOLAN (GHEC KUMARHATI),Himachal Pradesh,Solan,2007,Rural,Technical/Polytechnic,Private Un-Aided
S-2789,GRG POLYTECHNIC COLLEGE KUPPEPALAYAM,Tamil Nadu,Coimbatore,1980,Rural,Technical/Polytechnic,Private Aided (Government Aided)
S-22664,GRIZZLY COLLEGE OF PHARMACY,Jharkhand,Koderma,-,-,Technical/Polytechnic,Private Un-Aided
S-25783,GRS COLLEGE OF PHARMACY KALAN SHAHJAHANPUR,Uttar Pradesh,Shahjahanpur,2019,Rural,Technical/Polytechnic,Private Un-Aided
S-22161,G S GIRI COLLEGE OF PHARMACY,Uttar Pradesh,Pratapgarh,-,Rural,Technical/Polytechnic,Private Un-Aided
S-23568,"G S INSTITUTE OF PHARMACY, AURAIYA",Uttar Pradesh,Auraiya,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-24603,GSM COLLEGE OF PHARMACY,Uttar Pradesh,Etah,-,Rural,Technical/Polytechnic,Private Un-Aided
S-18217,"GTB College of Pharmacy and  Technology, Balloh",Punjab,Bathinda,2018,Rural,Technical/Polytechnic,Private Un-Aided
S-1547,G.T.POLYTECHNIC COLLEGE JAORA,Madhya Pradesh,Ratlam,1956,Urban,Technical/Polytechnic,State Government
S-1222,G T T C POLYTECHNIC BANGALORE,Karnataka,Bengaluru Urban,1998,Urban,Technical/Polytechnic,Private Un-Aided
S-798,GUARDIAN ANGEL INSTITUTE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY CURCHOREM,Goa,South Goa,1997,Urban,Technical/Polytechnic,Private Un-Aided
S-2808,GUDIYATTAM POLYTECHNIC COLLEGE KAKATHOPPU VILLAGE,Tamil Nadu,Vellore,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-25560,GULAB PHARMACY COLLEGE,Jharkhand,Garhwa,-,Rural,Technical/Polytechnic,Private Un-Aided
S-10991,"GULGANNAVAR POLYTECHNIC, KOPPAL",Karnataka,Koppal,2010,Rural,Technical/Polytechnic,Private Un-Aided
S-976,GURU BRAHMANAND JI GOVT. POLYTECHNIC NILOKHERI,Haryana,Karnal,1947,Rural,Technical/Polytechnic,State Government
S-961,GURU DAKSH GOVERNMENT POLYTECHNIC HISAR,Haryana,Hisar,1992,Urban,Technical/Polytechnic,State Government
S-978,GURU GOBIND SINGH GOVT.POLYTECHNIC EDUCATION SOCIETY,Haryana,Kaithal,2006,Urban,Technical/Polytechnic,State Government
S-14136,"GURU HARGOBIND COLLEGE OF PHARMACY, RAIKOT",Punjab,Ludhiana,2005,Rural,Technical/Polytechnic,Private Un-Aided
S-26889,GURUKRUPA COLLEGE OF ENGINEERING,Odisha,Dhenkanal,2025,Rural,Technical/Polytechnic,Private Un-Aided
S-2319,GURUKRUPA TECHNICAL SCHOOL NARSINGHPUR,Odisha,Cuttack,2008,Rural,Technical/Polytechnic,Private Un-Aided
S-2320,GURUKULA ENGG. SCHOOL CHATABAR BHUBANESWAR,Odisha,Khordha,2009,Rural,Technical/Polytechnic,Private Un-Aided
S-23330,"GURUKUL COLLEGE OF PHARMACY, GHAZIPUR",Uttar Pradesh,Ghazipur,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-25108,GURUKUL INSTITUTE OF MEDICAL SCIENCE    ,West Bengal,North 24 Parganas,-,Rural,Technical/Polytechnic,Private Un-Aided
S-25830,GURUKUL INSTITUTE OF TECHNOLOGY,Maharashtra,Jalna,2024,Rural,Technical/Polytechnic,Private Un-Aided
S-12106,"GURUKUL POLYTECHNIC COLLEGE, CHUMU JAIPUR",Rajasthan,Jaipur,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-23275,GURU MISHRI COLLEGE OF PHARMACY SHELGAON TQ BADNAPUR DIST JALNA,Maharashtra,Jalna,2023,Rural,Technical/Polytechnic,Private Un-Aided
S-2452,GURU NANAK DEV POLYTECHNIC LUDHIANA.,Punjab,Ludhiana,1953,Urban,Technical/Polytechnic,Private Aided (Government Aided)
S-10906,GURU NANAK INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY (DIPLOMA PHARMACY) KOLKATA,West Bengal,North 24 Parganas,2010,Urban,Technical/Polytechnic,Private Un-Aided
S-2453,"GURU NANAK INSTITUTE OF TECHNOLOGY (POLYTECHNIC), HOSHIARPUR",Punjab,Hoshiarpur,2004,Rural,Technical/Polytechnic,Private Un-Aided
